"","Model","alpha","beta"
"1","OLS",0.269984561316499,0.0370473736004515
"2","OLS",0.319910305120521,0.0313258808733893
"3","OLS",0.259245599639949,0.0373954041739598
"4","OLS",0.243845541206404,0.0378728187421714
"5","OLS",0.279709762532053,0.0355426606970894
"6","OLS",0.275219284860916,0.036458695008095
"7","OLS",0.2772582423968,0.0352445724143569
"8","OLS",0.297521381223445,0.0344806687625622
"9","OLS",0.336196693890568,0.0317313132132632
"10","OLS",0.204842946233293,0.0415272487162575
"11","OLS",0.327866607659576,0.0317750470421366
"12","OLS",0.217904466329432,0.0401165484449787
"13","OLS",0.277530490114963,0.0358361417843567
"14","OLS",0.260207353762434,0.0373004932348544
"15","OLS",0.363238844544886,0.0285303845404563
"16","OLS",0.246922845579688,0.0376425898033253
"17","OLS",0.270336110831744,0.0371288385526492
"18","OLS",0.171434231069276,0.0447868931164655
"19","OLS",0.312138840488471,0.0328280832031907
"20","OLS",0.217340721752121,0.0413481051852629
"21","OLS",0.207555984247896,0.0427538621910632
"22","OLS",0.257792012235605,0.037831549094903
"23","OLS",0.281625372318722,0.0362385950594636
"24","OLS",0.296189823681163,0.0325554149959746
"25","OLS",0.238596287981505,0.0383184796202621
"26","OLS",0.22161338532766,0.0396610897380547
"27","OLS",0.272197399700856,0.0360296844848651
"28","OLS",0.196566422443618,0.0420554400088539
"29","OLS",0.275336113104817,0.0361619143850247
"30","OLS",0.284372896612181,0.0357479735385755
"31","OLS",0.25963108299286,0.0373528856935854
"32","OLS",0.240902594535082,0.0385899028275614
"33","OLS",0.319835543686085,0.0311372877487805
"34","OLS",0.258171713480174,0.0383180998386919
"35","OLS",0.310046521991283,0.0342365374160601
"36","OLS",0.235950171056002,0.0395515158068561
"37","OLS",0.298449773365508,0.0344469274418492
"38","OLS",0.208516883070368,0.0416315630040981
"39","OLS",0.319348623925373,0.0333784549908052
"40","OLS",0.270469691363201,0.0363560270787207
"41","OLS",0.213070302229729,0.0421971307490827
"42","OLS",0.235401918130412,0.0388977952893301
"43","OLS",0.198927350576075,0.0416258412437112
"44","OLS",0.255604153028992,0.0379561188858189
"45","OLS",0.276671583532103,0.0365184358934734
"46","OLS",0.330208227852794,0.0335139610361948
"47","OLS",0.36842159791499,0.0278299358820837
"48","OLS",0.372741862740444,0.0288449797436742
"49","OLS",0.252639067713762,0.0380958283454868
"50","OLS",0.266331825453011,0.0379161518429122
"51","OLS",0.232780274563619,0.0402814353809268
"52","OLS",0.318361429850752,0.0318264895910205
"53","OLS",0.277938190765802,0.0360651177021998
"54","OLS",0.244428439149515,0.0396019295095378
"55","OLS",0.212999978234379,0.040514351229897
"56","OLS",0.236382727803398,0.0397628234292651
"57","OLS",0.355852059607768,0.0280612251392413
"58","OLS",0.276413678448604,0.0364302418294228
"59","OLS",0.255532236955693,0.0372842560955088
"60","OLS",0.271070644202075,0.0368368638538501
"61","OLS",0.240358566816805,0.0383369887568247
"62","OLS",0.308141572042861,0.0325254637085123
