"","Model","Sample","D47","D47error","meanTemp","Temp_L","Temp_H"
"1","OLS_classic","Test1",0.6,0.005,59.0306095308501,54.2817367476299,63.7794823140703
"2","OLS_classic","Test2",0.7,0.005,18.7558548449798,15.5252973588549,21.9864123311046
"3","OLS_classic","Test3",0.8,0.005,-9.71026909326156,-12.0886131464989,-7.33192504002418
"4","OLS_classic","Test4",0.6,0.01,59.0306095308501,49.6352842720672,68.4259347896329
"5","OLS_classic","Test5",0.7,0.01,18.7558548449798,12.3488529943796,25.1628566955799
"6","OLS_classic","Test6",0.8,0.01,-9.71026909326156,-14.4343921122439,-4.98614607427919
"7","OLS_classic","Test7",0.6,0.02,59.0306095308501,40.6353002105144,77.4259188511857
"8","OLS_classic","Test8",0.7,0.02,18.7558548449798,6.15238467629479,31.3593250136647
"9","OLS_classic","Test9",0.8,0.02,-9.71026909326156,-19.0311774098562,-0.389360776666887
"10","OLS_simple","Test1",0.6,0.005,59.0306095308501,38.3702295880476,84.4348783552478
"11","OLS_simple","Test2",0.7,0.005,18.7558548449798,4.43734842302121,35.5463285490354
"12","OLS_simple","Test3",0.8,0.005,-9.71026909326156,-20.3785050497474,2.43377839483736
"13","OLS_simple","Test4",0.6,0.01,59.0306095308501,38.3702295880476,84.4348783552478
"14","OLS_simple","Test5",0.7,0.01,18.7558548449798,4.43734842302121,35.5463285490354
"15","OLS_simple","Test6",0.8,0.01,-9.71026909326156,-20.3785050497474,2.43377839483736
"16","OLS_simple","Test7",0.6,0.02,59.0306095308501,38.3702295880476,84.4348783552478
"17","OLS_simple","Test8",0.7,0.02,18.7558548449798,4.43734842302121,35.5463285490354
"18","OLS_simple","Test9",0.8,0.02,-9.71026909326156,-20.3785050497474,2.43377839483736
"19","York_classic","Test1",0.6,0.005,58.7365521308832,54.0728856124319,63.4002186493345
"20","York_classic","Test2",0.7,0.005,19.0723818586765,15.8812289236156,22.2635347937375
"21","York_classic","Test3",0.8,0.005,-9.09669413050324,-11.4547138081675,-6.73867445283893
"22","York_classic","Test4",0.6,0.01,58.7365521308832,49.508108802445,67.9649954593214
"23","York_classic","Test5",0.7,0.01,19.0723818586765,12.7428276929151,25.4019360244379
"24","York_classic","Test6",0.8,0.01,-9.09669413050324,-13.7807938188046,-4.41259444220187
"25","York_classic","Test7",0.6,0.02,58.7365521308832,40.6616056358423,76.811498625924
"26","York_classic","Test8",0.7,0.02,19.0723818586765,6.61858448436125,31.5261792329918
"27","York_classic","Test9",0.8,0.02,-9.09669413050324,-18.3399710309665,0.146582769960018
"28","York_simple","Test1",0.6,0.005,58.7365521308832,38.378406166066,83.690240009678
"29","York_simple","Test2",0.7,0.005,19.0723818586765,4.8878056587842,35.675886000527
"30","York_simple","Test3",0.8,0.005,-9.09669413050324,-19.7015651426095,2.96145286697146
"31","York_simple","Test4",0.6,0.01,58.7365521308832,38.378406166066,83.690240009678
"32","York_simple","Test5",0.7,0.01,19.0723818586765,4.8878056587842,35.675886000527
"33","York_simple","Test6",0.8,0.01,-9.09669413050324,-19.7015651426095,2.96145286697146
"34","York_simple","Test7",0.6,0.02,58.7365521308832,38.378406166066,83.690240009678
"35","York_simple","Test8",0.7,0.02,19.0723818586765,4.8878056587842,35.675886000527
"36","York_simple","Test9",0.8,0.02,-9.09669413050324,-19.7015651426095,2.96145286697146
"37","Deming_classic","Test1",0.6,0.005,58.6414934826842,53.9861310036222,63.2968559617463
"38","Deming_classic","Test2",0.7,0.005,19.038291457498,15.8512181017457,22.2253648132504
"39","Deming_classic","Test3",0.8,0.005,-9.09911187354834,-11.4548690887169,-6.74335465837975
"40","Deming_classic","Test4",0.6,0.01,58.6414934826842,49.4293366954434,67.853650269925
"41","Deming_classic","Test5",0.7,0.01,19.038291457498,12.7167684728561,25.35981444214
"42","Deming_classic","Test6",0.8,0.01,-9.09911187354834,-13.7787473328657,-4.41947641423101
"43","Deming_classic","Test7",0.6,0.02,58.6414934826842,40.5978976880201,76.6850892773483
"44","Deming_classic","Test8",0.7,0.02,19.038291457498,6.6000647512222,31.4765181637738
"45","Deming_classic","Test9",0.8,0.02,-9.09911187354834,-18.3336950887061,0.135471341609373
"46","Deming_simple","Test1",0.6,0.005,58.6414934826842,38.3122843385079,83.5533174120165
"47","Deming_simple","Test2",0.7,0.005,19.0382914574981,4.86733155842853,35.6234695890594
"48","Deming_simple","Test3",0.8,0.005,-9.09911187354834,-19.6969677574352,2.94998079842748
"49","Deming_simple","Test4",0.6,0.01,58.6414934826842,38.3122843385079,83.5533174120165
"50","Deming_simple","Test5",0.7,0.01,19.0382914574981,4.86733155842853,35.6234695890594
"51","Deming_simple","Test6",0.8,0.01,-9.09911187354834,-19.6969677574352,2.94998079842748
"52","Deming_simple","Test7",0.6,0.02,58.6414934826842,38.3122843385079,83.5533174120165
"53","Deming_simple","Test8",0.7,0.02,19.0382914574981,4.86733155842853,35.6234695890594
"54","Deming_simple","Test9",0.8,0.02,-9.09911187354834,-19.6969677574352,2.94998079842748
"55","WOLS_classic","Test1",0.6,0.005,59.0933283439501,54.3384460235566,63.8482106643436
"56","WOLS_classic","Test2",0.7,0.005,18.7747859861857,15.5413273815855,22.0082445907858
"57","WOLS_classic","Test3",0.8,0.005,-9.71371604994175,-12.0936450742651,-7.33378702561838
"58","WOLS_classic","Test4",0.6,0.01,59.0933283439501,49.6862224234433,68.500434264457
"59","WOLS_classic","Test5",0.7,0.01,18.7747859861857,12.3620751127072,25.1874968596642
"60","WOLS_classic","Test6",0.8,0.01,-9.71371604994175,-14.4409653681588,-4.98646673172472
"61","WOLS_classic","Test7",0.6,0.02,59.0933283439501,40.6753631200975,77.5112935678028
