"","Model","alpha","beta"
"1","OLS",0.264020058357322,0.0372096198459926
"2","OLS",0.267001580772406,0.0369451199393729
"3","OLS",0.26060067559076,0.0375643056388326
"4","OLS",0.266340198039985,0.0369848737030311
"5","OLS",0.264535348445808,0.0371618797593735
"6","OLS",0.262031295512239,0.0373369790854134
"7","OLS",0.262408782407259,0.0372999645139715
"8","OLS",0.260472637851187,0.0374125485986986
"9","OLS",0.262013612751317,0.0372851394118367
"10","OLS",0.26040161325891,0.0374965014430885
"11","OLS",0.263502470386792,0.0372516001338957
"12","OLS",0.267615119265236,0.0368065852606714
"13","OLS",0.262505507833167,0.0372988453548458
"14","OLS",0.261258896367359,0.037365469261691
"15","OLS",0.264223184473525,0.0372868788183637
"16","OLS",0.266149044561482,0.0369788129092218
"17","OLS",0.263356583732637,0.0371831630865843
"18","OLS",0.266636724126964,0.0369860234047497
"19","OLS",0.262685622326998,0.037332924698102
"20","OLS",0.261133497341546,0.0373831066851968
"21","OLS",0.265980398591663,0.037013562701228
"22","OLS",0.263761825577301,0.037264326319222
"23","OLS",0.262486027443445,0.0373146142650327
"24","OLS",0.26157498313318,0.0373791251611255
"25","OLS",0.264544374707432,0.0371263466956996
"26","OLS",0.264257555577544,0.0371023403961509
"27","OLS",0.265252389181195,0.0371037158714094
"28","OLS",0.261749045356077,0.0373900576030089
"29","OLS",0.266322510007336,0.0370499621634391
"30","OLS",0.258474246187576,0.0376881521126163
"31","OLS",0.263927892471153,0.0372358794184413
"32","OLS",0.258464832800991,0.0376308368557223
"33","OLS",0.26295769540837,0.0372561841275692
"34","OLS",0.265137393366665,0.0369827305028901
"35","OLS",0.254469649948948,0.0378853583768848
"36","OLS",0.265137844176126,0.0371426646507219
"37","OLS",0.264271433663938,0.0371289918655927
"38","OLS",0.266678459821869,0.0370885450800545
"39","OLS",0.26193692589126,0.0373663050540752
"40","OLS",0.265042937542663,0.0371933719687493
"41","OLS",0.263626772895476,0.0371675943791814
"42","OLS",0.262319707771123,0.037372095567796
"43","OLS",0.264871543239487,0.0371164792815763
"44","OLS",0.263265104507122,0.037267770075624
"45","OLS",0.265098639002545,0.0371100853061469
"46","OLS",0.259144277763718,0.0375630234327568
"47","OLS",0.263489828275112,0.0372099415298692
"48","OLS",0.259664123554069,0.0375637736130134
"49","OLS",0.259431504129189,0.0375939340906381
"50","OLS",0.264090554814849,0.0372151470684921
"51","OLS",0.263713885147438,0.0372182077895714
"52","OLS",0.260838352785238,0.0374720472794869
"53","OLS",0.267037821111101,0.0369095318104526
"54","OLS",0.2634414580561,0.0372693552636449
"55","OLS",0.265472560751135,0.0370256741836326
"56","OLS",0.265344901845377,0.0370621068212667
"57","OLS",0.262169175755989,0.0372788011012509
"58","OLS",0.265599200171825,0.0370409660196583
"59","OLS",0.263909465376537,0.037078258489679
"60","OLS",0.264323109783221,0.0371580286480099
"61","OLS",0.264757670758967,0.0371495373354105
"62","OLS",0.264141010580096,0.0371402877173463
"63","OLS",0.264017525023937,0.0373037324886103
"64","OLS",0.264854096760337,0.0371433967142856
"65","OLS",0.260131849374161,0.0374820290194715
"66","OLS",0.263940053716173,0.0371492922658944
"67","OLS",0.262149696468362,0.0373261699928914
"68","OLS",0.263770992405654,0.037235167431546
"69","OLS",0.266177846152769,0.0370460311649643
"70","OLS",0.260424544628843,0.0374628882528545
"71","OLS",0.266248823712684,0.0370055264599914
"72","OLS",0.261664431055344,0.0373790865501702
"73","OLS",0.264015341212284,0.0372148085233753
"74","OLS",0.262259222682486,0.0373935171629749
"75","OLS",0.265153640860514,0.0370961001464654
"76","OLS",0.265942982285517,0.0370685876003003
"77","OLS",0.26454246150146,0.0372148343057107
"78","OLS",0.263868155898139,0.037181287764477
"79","OLS",0.266625455768042,0.0369199517926971
"80","OLS",0.266489872755385,0.0369568874232188
"81","OLS",0.263761416090633,0.0371856535579334
"82","OLS",0.265021494211633,0.0371077295560455
"83","OLS",0.266310414913386,0.0370367362261919
"84","OLS",0.263166171123041,0.0372514400592685
"85","OLS",0.262330024398209,0.0372317170092653
"86","OLS",0.266091050338328,0.0369514112623645
"87","OLS",0.266376787481856,0.0369478288208054
"88","OLS",0.268882096004866,0.0368472535232477
"89","OLS",0.264695806241598,0.0371635236654286
"90","OLS",0.264873000180552,0.0372045822172414
"91","OLS",0.265686978207354,0.0371299979602517
"92","OLS",0.264594876512132,0.0371734789553114
"93","OLS",0.261934630439171,0.0373903820704041
"94","OLS",0.262104369821152,0.0373247813115007
"95","OLS",0.263757422911333,0.0371707009344401
"96","OLS",0.262659740918395,0.0372612324748596
"97","OLS",0.264179278246538,0.037187484692529
"98","OLS",0.262842515686672,0.0373373995400464
