"","Model","Sample","D47","D47error","meanTemp","Temp_L","Temp_H"
"1","OLS_classic","Test1",0.6,0.005,59.4484387486328,54.6590425192208,64.2378349780448
"2","OLS_classic","Test2",0.7,0.005,18.8787621900814,15.6286944388335,22.1288299413292
"3","OLS_classic","Test3",0.8,0.005,-9.73771141825074,-12.1266908813299,-7.34873195517161
"4","OLS_classic","Test4",0.6,0.01,59.4484387486328,49.9736802894411,68.9231972078245
"5","OLS_classic","Test5",0.7,0.01,18.8787621900814,12.4333689117485,25.3241554684143
"6","OLS_classic","Test6",0.8,0.01,-9.73771141825074,-14.4828113070822,-4.99261152941925
"7","OLS_classic","Test7",0.6,0.02,59.4484387486328,40.9003903011421,77.9964871961236
"8","OLS_classic","Test8",0.7,0.02,18.8787621900814,6.20092419916636,31.5566001809964
"9","OLS_classic","Test9",0.8,0.02,-9.73771141825074,-19.0994372029502,-0.375985633551247
"10","OLS_simple","Test1",0.6,0.005,59.4484387486328,47.832595613258,72.4240962916481
"11","OLS_simple","Test2",0.7,0.005,18.8787621900814,10.9216469471983,27.5443228844966
"12","OLS_simple","Test3",0.8,0.005,-9.73771141825074,-15.6218148104716,-3.43092758278596
"13","OLS_simple","Test4",0.6,0.01,59.4484387486328,47.832595613258,72.4240962916481
"14","OLS_simple","Test5",0.7,0.01,18.8787621900814,10.9216469471983,27.5443228844966
"15","OLS_simple","Test6",0.8,0.01,-9.73771141825074,-15.6218148104716,-3.43092758278596
"16","OLS_simple","Test7",0.6,0.02,59.4484387486328,47.832595613258,72.4240962916481
"17","OLS_simple","Test8",0.7,0.02,18.8787621900814,10.9216469471983,27.5443228844966
"18","OLS_simple","Test9",0.8,0.02,-9.73771141825074,-15.6218148104716,-3.43092758278596
"19","York_classic","Test1",0.6,0.005,59.0430700064068,54.3083136627878,63.7778263500257
"20","York_classic","Test2",0.7,0.005,18.8680324499941,15.6437691218247,22.0922957781635
"21","York_classic","Test3",0.8,0.005,-9.55152385623188,-11.9267725468072,-7.17627516565652
"22","York_classic","Test4",0.6,0.01,59.0430700064068,49.6753702072871,68.4107698055265
"23","York_classic","Test5",0.7,0.01,18.8680324499941,12.4733889567157,25.2626759432725
"24","York_classic","Test6",0.8,0.01,-9.55152385623188,-14.2695598572404,-4.83348785522334
"25","York_classic","Test7",0.6,0.02,59.0430700064068,40.7007081613908,77.3854318514227
"26","York_classic","Test8",0.7,0.02,18.8680324499941,6.288397626841,31.4476672731472
"27","York_classic","Test9",0.8,0.02,-9.55152385623188,-18.8606582576218,-0.242389454842009
"28","York_simple","Test1",0.6,0.005,59.0430700064067,47.5300372637481,71.8923818912688
"29","York_simple","Test2",0.7,0.005,18.868032449994,10.9547824199545,27.4816216802759
"30","York_simple","Test3",0.8,0.005,-9.55152385623188,-15.415722523774,-3.26791959011945
"31","York_simple","Test4",0.6,0.01,59.0430700064067,47.5300372637481,71.8923818912688
"32","York_simple","Test5",0.7,0.01,18.868032449994,10.9547824199545,27.4816216802759
"33","York_simple","Test6",0.8,0.01,-9.55152385623188,-15.415722523774,-3.26791959011945
"34","York_simple","Test7",0.6,0.02,59.0430700064067,47.5300372637481,71.8923818912688
"35","York_simple","Test8",0.7,0.02,18.868032449994,10.9547824199545,27.4816216802759
"36","York_simple","Test9",0.8,0.02,-9.55152385623188,-15.415722523774,-3.26791959011945
"37","Deming_classic","Test1",0.6,0.005,59.4077821476852,54.6460072915222,64.1695570038482
"38","Deming_classic","Test2",0.7,0.005,19.0341547252172,15.7965644266592,22.2717450237752
"39","Deming_classic","Test3",0.8,0.005,-9.48925976913506,-11.8719722021941,-7.10654733607602
"40","Deming_classic","Test4",0.6,0.01,59.4077821476852,49.9870908983858,68.8284733969845
"41","Deming_classic","Test5",0.7,0.01,19.0341547252172,12.6132706041381,25.4550388462964
"42","Deming_classic","Test6",0.8,0.01,-9.48925976913506,-14.2220275057366,-4.75649203253355
"43","Deming_classic","Test7",0.6,0.02,59.4077821476852,40.9634102874495,77.8521540079208
"44","Deming_classic","Test8",0.7,0.02,19.0341547252172,6.40362634594301,31.6646831044914
"45","Deming_classic","Test9",0.8,0.02,-9.48925976913506,-18.827100459993,-0.151419078277096
"46","Deming_simple","Test1",0.6,0.005,59.4077821476852,47.8432573980683,72.3196166881837
"47","Deming_simple","Test2",0.7,0.005,19.0341547252172,11.0974549644687,27.6750996593036
"48","Deming_simple","Test3",0.8,0.005,-9.48925976913506,-15.3652061305938,-3.1922718391416
"49","Deming_simple","Test4",0.6,0.01,59.4077821476852,47.8432573980683,72.3196166881837
"50","Deming_simple","Test5",0.7,0.01,19.0341547252172,11.0974549644687,27.6750996593036
"51","Deming_simple","Test6",0.8,0.01,-9.48925976913506,-15.3652061305938,-3.1922718391416
"52","Deming_simple","Test7",0.6,0.02,59.4077821476852,47.8432573980683,72.3196166881837
"53","Deming_simple","Test8",0.7,0.02,19.0341547252172,11.0974549644687,27.6750996593036
"54","Deming_simple","Test9",0.8,0.02,-9.48925976913506,-15.3652061305938,-3.1922718391416
"55","WOLS_classic","Test1",0.6,0.005,59.5272272440174,54.735735285451,64.3187192025838
"56","WOLS_classic","Test2",0.7,0.005,18.9411530646518,15.6898868790179,22.1924192502857
"57","WOLS_classic","Test3",0.8,0.005,-9.68527412184881,-12.0750310829321,-7.29551716076547
"58","WOLS_classic","Test4",0.6,0.01,59.5272272440174,50.048343429973,69.0061110580618
"59","WOLS_classic","Test5",0.7,0.01,18.9411530646518,12.4933914995546,25.388914629749
"60","WOLS_classic","Test6",0.8,0.01,-9.68527412184881,-14.4319141973741,-4.9386340463235
"61","WOLS_classic","Test7",0.6,0.02,59.5272272440174,40.9711803552394,78.0832741327954
"62","WOLS_classic","Test8",0.7,0.02,18.9411530646518,6.25868878038531,31.6236173489183
"63","WOLS_classic","Test9",0.8,0.02,-9.68527412184881,-19.0500227424647,-0.320525501232956
"64","WOLS_simple","Test1",0.6,0.005,59.5272272440175,47.9062042235643,72.508988824101
"65","WOLS_simple","Test2",0.7,0.005,18.9411530646519,10.9810096208823,27.6101404105176
"66","WOLS_simple","Test3",0.8,0.005,-9.68527412184881,-15.5713725627724,-3.37628848285556
"67","WOLS_simple","Test4",0.6,0.01,59.5272272440175,47.9062042235643,72.508988824101
"68","WOLS_simple","Test5",0.7,0.01,18.9411530646519,10.9810096208823,27.6101404105176
"69","WOLS_simple","Test6",0.8,0.01,-9.68527412184881,-15.5713725627724,-3.37628848285556
"70","WOLS_simple","Test7",0.6,0.02,59.5272272440175,47.9062042235643,72.508988824101
"71","WOLS_simple","Test8",0.7,0.02,18.9411530646519,10.9810096208823,27.6101404105176
"72","WOLS_simple","Test9",0.8,0.02,-9.68527412184881,-15.5713725627724,-3.37628848285556
"73","BayesianBLM1_noninformative","Test1",0.6,0.005,62.0686786119114,47.2114977350608,79.9325205914983
"74","BayesianBLM1_noninformative","Test2",0.7,0.005,19.9654466073912,9.90651656438962,31.077813835718
"75","BayesianBLM1_noninformative","Test3",0.8,0.005,-9.43605147241095,-17.3444313541034,-1.16185770130687
"76","BayesianBLM1_noninformative","Test4",0.6,0.01,62.0636858644952,47.2122248233939,79.8476068449305
"77","BayesianBLM1_noninformative","Test5",0.7,0.01,19.9674524211754,9.91426542494281,31.0805842424901
"78","BayesianBLM1_noninformative","Test6",0.8,0.01,-9.43385289945434,-17.325948999589,-1.16989061514062
"79","BayesianBLM1_noninformative","Test7",0.6,0.02,62.0663612357267,47.2197009445467,79.9125745318583
"80","BayesianBLM1_noninformative","Test8",0.7,0.02,19.9679521337031,9.92898414441805,31.0728391206978
"81","BayesianBLM1_noninformative","Test9",0.8,0.02,-9.43562753699246,-17.3502290263197,-1.17768804414499
"82","BayesianBLM1_NoErrors_noninformative","Test1",0.6,0.005,61.9388790698933,47.5286724662517,78.5946133507524
"83","BayesianBLM1_NoErrors_noninformative","Test2",0.7,0.005,19.9758423157601,10.3288248427656,30.6552912474926
"84","BayesianBLM1_NoErrors_noninformative","Test3",0.8,0.005,-9.35663949597205,-16.8157491781945,-1.32559202812229
"85","BayesianBLM1_NoErrors_noninformative","Test4",0.6,0.01,61.9389865015174,47.5211789511891,78.6566935090401
"86","BayesianBLM1_NoErrors_noninformative","Test5",0.7,0.01,19.9763751283896,10.3286191439127,30.6500930392801
"87","BayesianBLM1_NoErrors_noninformative","Test6",0.8,0.01,-9.35979046397284,-16.7808529767402,-1.36973572448585
"88","BayesianBLM1_NoErrors_noninformative","Test7",0.6,0.02,61.9406162777889,47.5267881001278,78.6253696989156
"89","BayesianBLM1_NoErrors_noninformative","Test8",0.7,0.02,19.9785228844964,10.3274811281846,30.6286695250451
"90","BayesianBLM1_NoErrors_noninformative","Test9",0.8,0.02,-9.3568240378458,-16.7967850290091,-1.34496670028085
"91","BayesianBLM1_informative","Test1",0.6,0.005,61.8237778769452,46.9622048233827,79.3384399163035
"92","BayesianBLM1_informative","Test2",0.7,0.005,20.0169667829679,10.0516780255591,31.111673845095
"93","BayesianBLM1_informative","Test3",0.8,0.005,-9.23763955576788,-17.0225435431559,-0.890625153867688
"94","BayesianBLM1_informative","Test4",0.6,0.01,61.8105164172093,46.9516941365101,79.3364224928942
"95","BayesianBLM1_informative","Test5",0.7,0.01,20.0150333472817,10.0452621942736,31.1181053011821
"96","BayesianBLM1_informative","Test6",0.8,0.01,-9.23548273942208,-17.01261135713,-0.878872936619416
"97","BayesianBLM1_informative","Test7",0.6,0.02,61.8113946940275,46.955459837699,79.3717335801952
"98","BayesianBLM1_informative","Test8",0.7,0.02,20.0181815195367,10.0315133403394,31.1370708161214
"99","BayesianBLM1_informative","Test9",0.8,0.02,-9.23977757604121,-17.0108586987491,-0.893079937063817
"100","BayesianBLM1_NoErrors_informative","Test1",0.6,0.005,61.7097421811976,47.261918881769,78.217820408474
"101","BayesianBLM1_NoErrors_informative","Test2",0.7,0.005,20.0228288415031,10.4320847791536,30.6573114295672
"102","BayesianBLM1_NoErrors_informative","Test3",0.8,0.005,-9.17591856454271,-16.5336166938924,-1.09995585280683
"103","BayesianBLM1_NoErrors_informative","Test4",0.6,0.01,61.7082993013803,47.2579645702348,78.1984833168764
"104","BayesianBLM1_NoErrors_informative","Test5",0.7,0.01,20.0247221388065,10.4256609928501,30.6774655236815
"105","BayesianBLM1_NoErrors_informative","Test6",0.8,0.01,-9.17405948589646,-16.5170079589778,-1.09245755668911
"106","BayesianBLM1_NoErrors_informative","Test7",0.6,0.02,61.7063859682938,47.3254861928856,78.1492013539122
"107","BayesianBLM1_NoErrors_informative","Test8",0.7,0.02,20.0244956607287,10.4431602387803,30.6529459193741
"108","BayesianBLM1_NoErrors_informative","Test9",0.8,0.02,-9.17457533442621,-16.5169875507997,-1.10924850936738
