"","Model","Sample","D47","D47error","meanTemp","Temp_L","Temp_H"
"85","BayesianBLM1_NoErrors_noninformative","Test4",0.6,0.01,57.7391680741239,33.5857666224109,88.7281158838521
"86","BayesianBLM1_NoErrors_noninformative","Test5",0.7,0.01,18.4008334404325,1.49772084433403,38.8783763170873
"87","BayesianBLM1_NoErrors_noninformative","Test6",0.8,0.01,-9.58909880903099,-22.2902128758952,5.23572351891141
"88","BayesianBLM1_NoErrors_noninformative","Test7",0.6,0.02,57.7383135788936,33.6188726823286,88.6782651596225
"89","BayesianBLM1_NoErrors_noninformative","Test8",0.7,0.02,18.4119630872001,1.50677940348891,38.8770805195228
"90","BayesianBLM1_NoErrors_noninformative","Test9",0.8,0.02,-9.5861643549631,-22.2883796082487,5.22694742920299
"91","BayesianBLM1_informative","Test1",0.6,0.005,56.8259857585259,33.4361835345617,86.5428146925477
"92","BayesianBLM1_informative","Test2",0.7,0.005,18.5813064700741,2.06569269669603,38.4961410487695
"93","BayesianBLM1_informative","Test3",0.8,0.005,-8.8436137089372,-21.3202682429495,5.67821282947972
"94","BayesianBLM1_informative","Test4",0.6,0.01,56.8343011338444,33.4563110770664,86.5385967344144
"95","BayesianBLM1_informative","Test5",0.7,0.01,18.5884629473608,2.0622585611415,38.5359591499122
"96","BayesianBLM1_informative","Test6",0.8,0.01,-8.84955271744371,-21.3536488539513,5.70429290024697
"97","BayesianBLM1_informative","Test7",0.6,0.02,56.8325508908487,33.4637375638917,86.5739905142083
"98","BayesianBLM1_informative","Test8",0.7,0.02,18.5905981017737,2.06174774182898,38.5084230644779
"99","BayesianBLM1_informative","Test9",0.8,0.02,-8.84465398227155,-21.3232764456923,5.69410781223922
"100","BayesianBLM1_NoErrors_informative","Test1",0.6,0.005,56.9874775716366,33.2325922711909,87.2658435562748
"101","BayesianBLM1_NoErrors_informative","Test2",0.7,0.005,18.617524719495,1.85943179087076,38.8721665724021
"102","BayesianBLM1_NoErrors_informative","Test3",0.8,0.005,-8.87800674628869,-21.5528156614439,5.8905531830913
"103","BayesianBLM1_NoErrors_informative","Test4",0.6,0.01,56.9748897082474,33.2464643204931,87.3175300699378
"104","BayesianBLM1_NoErrors_informative","Test5",0.7,0.01,18.6193514424136,1.83637358399216,38.912352020633
"105","BayesianBLM1_NoErrors_informative","Test6",0.8,0.01,-8.88142618058521,-21.5467603775483,5.90139911623498
"106","BayesianBLM1_NoErrors_informative","Test7",0.6,0.02,56.977990096388,33.2646502354287,87.3009180804305
"107","BayesianBLM1_NoErrors_informative","Test8",0.7,0.02,18.609531463616,1.84525455321909,38.8936571377641
"108","BayesianBLM1_NoErrors_informative","Test9",0.8,0.02,-8.87507453467191,-21.5491190225923,5.89464818783779
