"","Model","Sample","D47","D47error","meanTemp","Temp_L","Temp_H"
"1","OLS_classic","Test1",0.6,0.005,59.5134428352001,54.7176522505848,64.3092334198154
"2","OLS_classic","Test2",0.7,0.005,18.8973004983022,15.6441648666317,22.1504361299728
"3","OLS_classic","Test3",0.8,0.005,-9.74278571875357,-12.1334328223643,-7.35213861514279
"4","OLS_classic","Test4",0.6,0.01,59.5134428352001,50.0261515421897,69.0007341282104
"5","OLS_classic","Test5",0.7,0.01,18.8973004983022,12.4458708319368,25.3487301646676
"6","OLS_classic","Test6",0.8,0.01,-9.74278571875357,-14.4911745801575,-4.99439685734966
"7","OLS_classic","Test7",0.6,0.02,59.5134428352001,40.9413000756158,78.0855855947843
"8","OLS_classic","Test8",0.7,0.02,18.8973004983022,6.20777115177553,31.5868298448289
"9","OLS_classic","Test9",0.8,0.02,-9.74278571875357,-19.1109104619529,-0.374660975554225
"10","OLS_simple","Test1",0.6,0.005,59.5134428352001,47.8829304860475,72.5071109755096
"11","OLS_simple","Test2",0.7,0.005,18.8973004983022,10.9331032949348,27.5712121232839
"12","OLS_simple","Test3",0.8,0.005,-9.74278571875357,-15.630733496377,-3.43157633944099
"13","OLS_simple","Test4",0.6,0.01,59.5134428352001,47.8829304860475,72.5071109755096
"14","OLS_simple","Test5",0.7,0.01,18.8973004983022,10.9331032949348,27.5712121232839
"15","OLS_simple","Test6",0.8,0.01,-9.74278571875357,-15.630733496377,-3.43157633944099
"16","OLS_simple","Test7",0.6,0.02,59.5134428352001,47.8829304860475,72.5071109755096
"17","OLS_simple","Test8",0.7,0.02,18.8973004983022,10.9331032949348,27.5712121232839
"18","OLS_simple","Test9",0.8,0.02,-9.74278571875357,-15.630733496377,-3.43157633944099
"19","York_classic","Test1",0.6,0.005,59.3542527164385,54.5940389072175,64.1144665256594
"20","York_classic","Test2",0.7,0.005,18.9927453406336,15.7560319806073,22.2294587006598
