"","Model","Sample","D47","D47error","meanTemp","Temp_L","Temp_H"
"1","OLS_classic","Test1",0.6,0.005,59.5126920013597,54.7226750268292,64.3027089758902
"2","OLS_classic","Test2",0.7,0.005,18.9373281982667,15.686768351382,22.1878880451514
"3","OLS_classic","Test3",0.8,0.005,-9.68366784187748,-12.0730417824901,-7.29429390126488
"4","OLS_classic","Test4",0.6,0.01,59.5126920013597,50.0366990174508,68.9886849852686
"5","OLS_classic","Test5",0.7,0.01,18.9373281982667,12.4909563576179,25.3837000389155
"6","OLS_classic","Test6",0.8,0.01,-9.68366784187748,-14.4295525636438,-4.93778312011115
"7","OLS_classic","Test7",0.6,0.02,59.5126920013597,40.9622022791468,78.0631817235727
"8","OLS_classic","Test8",0.7,0.02,18.9373281982667,6.2575552659598,31.6171011305736
"9","OLS_classic","Test9",0.8,0.02,-9.68366784187748,-19.0469470599825,-0.320388623772407
"10","OLS_simple","Test1",0.6,0.005,59.5126920013597,47.8949657390279,72.4904059063414
"11","OLS_simple","Test2",0.7,0.005,18.9373281982667,10.9787548935188,27.6044634125353
"12","OLS_simple","Test3",0.8,0.005,-9.68366784187748,-15.5689283868676,-3.37564758637251
"13","OLS_simple","Test4",0.6,0.01,59.5126920013597,47.8949657390279,72.4904059063414
"14","OLS_simple","Test5",0.7,0.01,18.9373281982667,10.9787548935188,27.6044634125353
"15","OLS_simple","Test6",0.8,0.01,-9.68366784187748,-15.5689283868676,-3.37564758637251
"16","OLS_simple","Test7",0.6,0.02,59.5126920013597,47.8949657390279,72.4904059063414
"17","OLS_simple","Test8",0.7,0.02,18.9373281982667,10.9787548935188,27.6044634125353
"18","OLS_simple","Test9",0.8,0.02,-9.68366784187748,-15.5689283868676,-3.37564758637251
"19","York_classic","Test1",0.6,0.005,59.411426826495,54.6549162497357,64.1679374032543
"20","York_classic","Test2",0.7,0.005,19.0749750567969,15.8397307974691,22.3102193161248
"21","York_classic","Test3",0.8,0.005,-9.43108020269523,-11.8126383780893,-7.04952202730116
