"","Model","alpha","beta"
"1","OLS",0.259011729373864,0.0375723380587064
"2","OLS",0.262185661760214,0.0373958833870639
"3","OLS",0.268468778245274,0.0368836650669534
"4","OLS",0.263357387338612,0.037197114172662
"5","OLS",0.263180051210606,0.0372441979434401
"6","OLS",0.262206887168094,0.0373144653981669
"7","OLS",0.262948385695456,0.0373327364244486
"8","OLS",0.260562323373478,0.0374438910018444
"9","OLS",0.261297980967957,0.0374892672656106
"10","OLS",0.265890903864585,0.03703236172445
"11","OLS",0.262023930023236,0.0372867641335306
"12","OLS",0.264662445135098,0.0372624716214864
"13","OLS",0.264414616893601,0.0371505402888811
"14","OLS",0.26152609505518,0.0374262083311879
"15","OLS",0.264757275252618,0.0371216033457887
"16","OLS",0.261164221566624,0.0375021027634823
"17","OLS",0.267097688501416,0.0369141866249431
"18","OLS",0.26182643550365,0.0373741528981058
"19","OLS",0.263358998700446,0.037212954856518
"20","OLS",0.268288341260765,0.0368651503744292
"21","OLS",0.266467814030264,0.0370042770192186
"22","OLS",0.265521640200429,0.0371281963617696
"23","OLS",0.267145316603005,0.036986076325408
"24","OLS",0.260995834158498,0.0373901488398228
"25","OLS",0.260779546864153,0.037349955503727
"26","OLS",0.261202902830557,0.0374343994650426
"27","OLS",0.267137055096242,0.0369168468905169
"28","OLS",0.26235977513043,0.0373169021190253
"29","OLS",0.264185581817473,0.0371879337711577
"30","OLS",0.261740918655267,0.0374194370371633
"31","OLS",0.263176261965291,0.0372992332008307
"32","OLS",0.271183466111217,0.0365746963239891
"33","OLS",0.268416786606439,0.0368552687374316
"34","OLS",0.267258531823301,0.0368986899105866
"35","OLS",0.265428503625507,0.0371328491843315
"36","OLS",0.265866681946288,0.0371261418150924
"37","OLS",0.266453471822162,0.0370671160794005
"38","OLS",0.265588767568953,0.037108465215643
"39","OLS",0.261500484646233,0.037434846879252
"40","OLS",0.256098359885667,0.0377540593063096
"41","OLS",0.265082333194975,0.0370764548009796
"42","OLS",0.264490942721176,0.0371470429463702
"43","OLS",0.269271904440364,0.0368490743492635
"44","OLS",0.264470295493824,0.0371856998421812
"45","OLS",0.262799846538389,0.0373463353609424
"46","OLS",0.261473479840928,0.0373938512556943
"47","OLS",0.26354117309558,0.0372742770508684
"48","OLS",0.263866686406277,0.0371662425254177
"49","OLS",0.263575028257004,0.0372064854047468
"50","OLS",0.263791228714928,0.0372322770495159
"51","OLS",0.267431434774772,0.0369337432886315
"52","OLS",0.263678857932388,0.0372546306746837
"53","OLS",0.263247543156939,0.0372299299198004
"54","OLS",0.267960341023396,0.0368742080164348
"55","OLS",0.261004843915939,0.0374442109445911
"56","OLS",0.265004318975539,0.0370821053336049
"57","OLS",0.266998439151905,0.0369065477926205
"58","OLS",0.267293632696758,0.0369351669913071
"59","OLS",0.26162606993074,0.0374298558142521
"60","OLS",0.260119921658375,0.0374529359032181
"61","OLS",0.265606838235269,0.0370382246505027
"62","OLS",0.266587479570252,0.037040476068378
"63","OLS",0.265361552287317,0.0370795607028525
"64","OLS",0.265856831747927,0.0371083246335937
"65","OLS",0.265900830706231,0.0370215283166094
"66","OLS",0.263728336317892,0.0372424931788651
"67","OLS",0.26555689306326,0.0370981880119832
"68","OLS",0.258659090559831,0.0376559373312034
"69","OLS",0.262943867306389,0.0373040455161764
"70","OLS",0.262354716771894,0.037332423365541
"71","OLS",0.264213427717767,0.0370651355041795
"72","OLS",0.263262181310506,0.0371597095643197
"73","OLS",0.268277098557039,0.0368599142844932
"74","OLS",0.265959270482921,0.0370773830993947
"75","OLS",0.264691850621553,0.0371357830363761
"76","OLS",0.264374063515789,0.0371866201249362
"77","OLS",0.259562721171513,0.0375604616902607
"78","OLS",0.264956169691443,0.0371218930812181
"79","OLS",0.262523159081381,0.0373796597859587
"80","OLS",0.264355261297185,0.0370981910827932
"81","OLS",0.26571235039197,0.0370239573542406
"82","OLS",0.257310703709029,0.0376576552686513
"83","OLS",0.261822355765531,0.0373315282421952
"84","OLS",0.261187890201126,0.0374377916035233
"85","OLS",0.263050808496206,0.0372216895695037
"86","OLS",0.265309189028909,0.0370476995071733
"87","OLS",0.265971590793317,0.0370378166879342
"88","OLS",0.263946435810856,0.0372007383930924
"89","OLS",0.263089462135926,0.0372683960987044
"90","OLS",0.268175344670352,0.0368553893214087
"91","OLS",0.262683497322665,0.0372827429745722
"92","OLS",0.256634321040383,0.0377730970203279
"93","OLS",0.265243791126244,0.0370819161360878
"94","OLS",0.264478835019247,0.03718436725107
"95","OLS",0.263035478074698,0.0372579137801216
"96","OLS",0.266726629886293,0.0369958171445434
"97","OLS",0.264381255078928,0.0371332969149575
"98","OLS",0.2620479417894,0.0373309604547416
"99","OLS",0.270361402603554,0.036709383596589
"100","OLS",0.264298253978923,0.0371444952139074
"101","OLS",0.262256593484551,0.0372855112374471
"102","OLS",0.265955672728089,0.037014080042326
"103","OLS",0.26497209571632,0.0370864633704205
"104","OLS",0.264164787416722,0.0371531244881113
"105","OLS",0.260738772411249,0.0374062277118991
"106","OLS",0.267003643359632,0.0369034760801285
"107","OLS",0.265315541360077,0.0370470160512298
"108","OLS",0.264087775507452,0.0372245277930988
"109","OLS",0.267782851002163,0.0368275075730259
"110","OLS",0.266035093190901,0.0370210421597848
"111","OLS",0.262844016499786,0.0372745746045557
"112","OLS",0.262994479327348,0.0371812478190783
"113","OLS",0.265183143063041,0.0371094424577444
