"","Model","alpha","beta"
"1","OLS",0.30253815321428,0.0344679231428941
"2","OLS",0.25175858622132,0.0390071472359861
"3","OLS",0.219159171768003,0.0405977071438123
"4","OLS",0.284959853187878,0.0361781723677391
"5","OLS",0.241699836955834,0.0390316266709988
"6","OLS",0.264347084032014,0.0375724904056742
"7","OLS",0.237347654352423,0.0380914661554886
"8","OLS",0.249976361883593,0.0381001630610543
"9","OLS",0.243350009416446,0.0389802271428293
"10","OLS",0.409456938508877,0.0259482708078065
"11","OLS",0.261650614968275,0.0366400374072797
"12","OLS",0.284463263691407,0.0358559782669553
"13","OLS",0.274901103343402,0.0362648117806288
"14","OLS",0.211845291577633,0.040683748759559
"15","OLS",0.227150511583272,0.0408928052759528
"16","OLS",0.35264141714515,0.0299730533759036
"17","OLS",0.236608111087846,0.0397038209777901
"18","OLS",0.293212303163004,0.0355962480325733
"19","OLS",0.260108558594887,0.037790965585125
"20","OLS",0.231224871404554,0.0399267492101787
"21","OLS",0.301801744324636,0.0334457767094182
"22","OLS",0.21596377429092,0.0403279691094764
"23","OLS",0.240180342641205,0.038651621753225
"24","OLS",0.299467565162903,0.0337586428432392
"25","OLS",0.222419226905791,0.0397524549402822
"26","OLS",0.248522615458699,0.0377602170997937
"27","OLS",0.261751885339324,0.0377338126651696
"28","OLS",0.254451678404842,0.0386352128814562
"29","OLS",0.271665116609817,0.0360894852025515
"30","OLS",0.243569526087332,0.0388677164939843
"31","OLS",0.183745028987833,0.0443507432273877
"32","OLS",0.219363347454644,0.0401667772815631
"33","OLS",0.204074569212743,0.0434714702918152
"34","OLS",0.248840325275608,0.0385500351288641
"35","OLS",0.210843890791123,0.0409367330169017
"36","OLS",0.264296320063249,0.0379709800124323
"37","OLS",0.259652253198297,0.0378664875678315
"38","OLS",0.191047107395426,0.042912586880867
"39","OLS",0.380849262338384,0.0269707261642175
"40","OLS",0.229846823664941,0.0409980756038215
"41","OLS",0.309543943073022,0.0338575827394437
"42","OLS",0.223765050390974,0.0404918826165436
"43","OLS",0.336570995033319,0.0318556184165209
"44","OLS",0.237013780425389,0.0396111174227306
"45","OLS",0.227543907704623,0.0395849321222408
"46","OLS",0.248158928721269,0.0391400799743602
"47","OLS",0.238907293620352,0.0389493886108431
"48","OLS",0.276481841352211,0.0355540923228714
"49","OLS",0.291113924555236,0.0343706108728234
"50","OLS",0.239045184192403,0.0387828006328613
"51","OLS",0.295630198066323,0.0341428262026295
"52","OLS",0.221291115956738,0.0413299088892752
"53","OLS",0.258453212001972,0.037946167713674
"54","OLS",0.262925103291044,0.0371111604367166
"55","OLS",0.280768573972037,0.0361678973420793
"56","OLS",0.285718459076795,0.0357418985254552
"57","OLS",0.312255082763371,0.0333812202682805
"58","OLS",0.295719796345775,0.0350373782174759
"59","OLS",0.377515642897466,0.029160367007053
"60","OLS",0.237103507309147,0.0397064733250116
"61","OLS",0.235464971142325,0.0396782957558148
"62","OLS",0.276451253278484,0.0364791799906453
"63","OLS",0.273675800769407,0.0362992641929604
"64","OLS",0.305366170378191,0.0342835343455068
"65","OLS",0.281815883762919,0.0360960286393011
"66","OLS",0.126817109743062,0.0484521066169886
"67","OLS",0.254788308765144,0.0369157993940267
"68","OLS",0.273723102319866,0.0358858169366179
"69","OLS",0.252938485086691,0.0376529307707765
"70","OLS",0.289075118038279,0.0361519617513066
"71","OLS",0.209153851784862,0.0405566521307945
"72","OLS",0.234671351674827,0.0401094391259646
"73","OLS",0.19819361244497,0.0427015621734664
"74","OLS",0.289690974278756,0.0353291745985246
"75","OLS",0.235995686914907,0.0410838294027043
"76","OLS",0.23332575553604,0.0395675950007295
"77","OLS",0.224929662080443,0.0398543079755416
"78","OLS",0.223818055796033,0.0415273138158358
"79","OLS",0.305115088780457,0.0337470376992119
"80","OLS",0.166914463936534,0.0444565730386816
"81","OLS",0.262049150134319,0.0358220283175162
"82","OLS",0.232243346702518,0.0398619190187345
"83","OLS",0.261375259090899,0.0382373925272287
"84","OLS",0.199407760873373,0.0416173470530402
"85","OLS",0.354560698420442,0.0302696160966574
"86","OLS",0.310745403477414,0.0336617981271052
"87","OLS",0.288462793620174,0.0338417497570696
"88","OLS",0.316100359789457,0.0327647270849932
"89","OLS",0.332188742201989,0.033240022770612
"90","OLS",0.196260630291903,0.0426926276342909
"91","OLS",0.23833456880329,0.0394355309485108
"92","OLS",0.236340601759055,0.0397337743768092
"93","OLS",0.323241503185188,0.0320674277775238
"94","OLS",0.195926698178598,0.0426119870996687
"95","OLS",0.310233595447902,0.0325287204502295
"96","OLS",0.270565248438145,0.0373187325822073
"97","OLS",0.309748716401219,0.0332932538615797
"98","OLS",0.329850484245447,0.0314093651153232
"99","OLS",0.199851017377433,0.0424899624824423
"100","OLS",0.255985806697463,0.037676178133156
"101","OLS",0.268889127776552,0.0378209843633365
"102","OLS",0.168736102639845,0.0442773628260297
"103","OLS",0.289599163541564,0.0346262224698474
"104","OLS",0.284847366196414,0.0348970927252158
"105","OLS",0.314934164245305,0.0332226311487764
"106","OLS",0.158780348444351,0.0467083072364097
"107","OLS",0.263771715958577,0.0362492771674287
"108","OLS",0.288487837141484,0.0352912532064274
"109","OLS",0.199534965505996,0.0427582301746151
"110","OLS",0.255847326651789,0.038268673454761
"111","OLS",0.237806399800375,0.0394753214964954
"112","OLS",0.26422306947303,0.0373857319116229
"113","OLS",0.269897685364005,0.0368358397268466
"114","OLS",0.184989395310778,0.0435280898959929
"115","OLS",0.235859362377722,0.0390213929810705
"116","OLS",0.331527068930167,0.0311534809951804
"117","OLS",0.333452208511953,0.0317230527443966
"118","OLS",0.255164392734465,0.0379007919948523
