"","Model","alpha.mean","alpha.sd","beta.mean","beta.sd"
"1","Deming",0.273682521,0.009325342,0.0365072494,0.0008224625
"2","OLS",0.266870675,0.003413498,0.0369574807,0.0002757515
"3","WOLS",0.267251721,0.003401421,0.0369256177,0.0002745689
"4","York",0.274377769,0.009358534,0.0364511471,0.0008158443
"5","BLM1_fit",0.266880215815637,0.0036320108558873,0.0369569875664688,0.00029015078519196
"6","BLM1_fit_NoErrors",0.267014358204047,0.00343549788593785,0.0369460781458021,0.00027599883642199
"7","BLM3_fit",0.266946933397251,0.00333413652854329,0.0369522840587217,0.000267293623628633
