"","Model","Sample","D47","D47error","meanTemp","error"
"1","OLS","Test1",0.6,0.005,59.2577617866672,2.43675383243527
"2","OLS","Test2",0.7,0.005,18.7863143413778,1.65483087470034
"3","OLS","Test3",0.8,0.005,-9.77865711865059,1.21697441696892
"4","OLS","Test4",0.6,0.01,59.2577617866672,4.82069280591082
"5","OLS","Test5",0.7,0.01,18.7863143413778,3.28183600629097
"6","OLS","Test6",0.8,0.01,-9.77865711865059,2.41723323099257
"7","OLS","Test7",0.6,0.02,59.2577617866672,9.43755658489596
"8","OLS","Test8",0.7,0.02,18.7863143413778,6.45542412292258
"9","OLS","Test9",0.8,0.02,-9.77865711865059,4.76910886660892
"10","York","Test1",0.6,0.005,60.4125286450559,2.4956982092632
"11","York","Test2",0.7,0.005,19.1036548348654,1.68295145756849
"12","York","Test3",0.8,0.005,-9.8847239736117,1.23219402966765
"13","York","Test4",0.6,0.01,60.4125286450559,4.93620374021322
"14","York","Test5",0.7,0.01,19.1036548348654,3.33715981442214
"15","York","Test6",0.8,0.01,-9.8847239736117,2.44724686917579
"16","York","Test7",0.6,0.02,60.4125286450559,9.65955540662367
"17","York","Test8",0.7,0.02,19.1036548348654,6.56255156556023
"18","York","Test9",0.8,0.02,-9.8847239736117,4.82749151386128
"19","Deming","Test1",0.6,0.005,60.4973198407745,2.49202435483755
"20","Deming","Test2",0.7,0.005,19.2372362813912,1.68148332807124
"21","Deming","Test3",0.8,0.005,-9.73110579382967,1.23158110451038
"22","Deming","Test4",0.6,0.01,60.4973198407745,4.92903099413837
"23","Deming","Test5",0.7,0.01,19.2372362813912,3.33428635716297
"24","Deming","Test6",0.8,0.01,-9.73110579382967,2.44604788252548
"25","Deming","Test7",0.6,0.02,60.4973198407745,9.64587160018556
"26","Deming","Test8",0.7,0.02,19.2372362813912,6.55704474382657
"27","Deming","Test9",0.8,0.02,-9.73110579382967,4.82519690510878
"28","WOLS","Test1",0.6,0.005,59.3169932378565,2.44192077647972
"29","WOLS","Test2",0.7,0.005,18.7728038132658,1.65723793076199
"30","WOLS","Test3",0.8,0.005,-9.82793766749512,1.21823497148722
"31","WOLS","Test4",0.6,0.01,59.3169932378565,4.83081341251614
"32","WOLS","Test5",0.7,0.01,18.7728038132658,3.28656828849273
"33","WOLS","Test6",0.8,0.01,-9.82793766749512,2.41971674641121
"34","WOLS","Test7",0.6,0.02,59.3169932378565,9.45698857959513
"35","WOLS","Test8",0.7,0.02,18.7728038132658,6.46457480575407
"36","WOLS","Test9",0.8,0.02,-9.82793766749512,4.77393070434249
"37","BayesianBLM1","Test1",0.6,0.005,53.1553276097398,0.235131812249724
"38","BayesianBLM1","Test2",0.7,0.005,18.2241533733661,0.182952101372877
"39","BayesianBLM1","Test3",0.8,0.005,-7.43748326401066,0.137891891489105
"40","BayesianBLM1","Test4",0.6,0.01,53.1434502147295,0.24504301773783
"41","BayesianBLM1","Test5",0.7,0.01,18.2287102632504,0.183740477358524
"42","BayesianBLM1","Test6",0.8,0.01,-7.44092672793752,0.133389355470517
"43","BayesianBLM1","Test7",0.6,0.02,53.1430334952236,0.230333466091457
"44","BayesianBLM1","Test8",0.7,0.02,18.228825253041,0.172069239192762
"45","BayesianBLM1","Test9",0.8,0.02,-7.4463646409545,0.127789237143084
"46","BayesianBLM1_NoErrors","Test1",0.6,0.005,59.3592400224894,0.640055905497907
"47","BayesianBLM1_NoErrors","Test2",0.7,0.005,18.7925413033686,0.448166519557473
"48","BayesianBLM1_NoErrors","Test3",0.8,0.005,-9.81544094094137,0.337258859609779
"49","BayesianBLM1_NoErrors","Test4",0.6,0.01,59.3802420453854,0.680941844281884
"50","BayesianBLM1_NoErrors","Test5",0.7,0.01,18.7989692643134,0.445774378366676
"51","BayesianBLM1_NoErrors","Test6",0.8,0.01,-9.82891435171979,0.355874767442039
"52","BayesianBLM1_NoErrors","Test7",0.6,0.02,59.3649200462073,0.67521589034864
"53","BayesianBLM1_NoErrors","Test8",0.7,0.02,18.7915787504581,0.451975626413577
"54","BayesianBLM1_NoErrors","Test9",0.8,0.02,-9.82364388790645,0.347878178934643
"55","infTempBayesianBLM3","Test1",0.6,0.005,59.2214525372964,0.656706529660295
"56","infTempBayesianBLM3","Test2",0.7,0.005,18.7507907805774,0.447860628513418
"57","infTempBayesianBLM3","Test3",0.8,0.005,-9.79410521181528,0.326448100261948
"58","infTempBayesianBLM3","Test4",0.6,0.01,59.2002538010335,0.690788783290918
"59","infTempBayesianBLM3","Test5",0.7,0.01,18.7508868197905,0.466708238211702
"60","infTempBayesianBLM3","Test6",0.8,0.01,-9.81108123482815,0.340036083584721
"61","infTempBayesianBLM3","Test7",0.6,0.02,59.2024921675519,0.713833207471446
"62","infTempBayesianBLM3","Test8",0.7,0.02,18.7694202636071,0.437288430683503
"63","infTempBayesianBLM3","Test9",0.8,0.02,-9.79800215406273,0.34225985760105
