"","Model","alpha.mean","alpha.sd","beta.mean","beta.sd"
"1","Deming",0.268634606,0.020317864,0.0368605226,0.0016660996
"2","OLS",0.262703684,0.007998541,0.0372676259,0.0006484974
"3","WOLS",0.263585453,0.008147977,0.0371942644,0.0006597538
"4","York",0.269108719,0.019125624,0.0368086083,0.001633975
"5","BLM1_fit",0.261450541140665,0.00824884794110775,0.0373678959644961,0.000666574823783564
"6","BLM1_fit_NoErrors",0.262626087375954,0.00838042081762776,0.0372711373993078,0.000674213625881348
"7","BLM3_fit",0.262942870009699,0.00792951106504349,0.0372451987422063,0.000637746886864938
