"","Model","alpha","beta"
"1","OLS",0.262380758125518,0.0373447605179697
"2","OLS",0.25586527508722,0.0377678546006063
"3","OLS",0.258808032954743,0.0377283920285527
"4","OLS",0.265515693837607,0.0370142980312322
"5","OLS",0.262862074986112,0.0373961481874319
"6","OLS",0.260427725996447,0.0375321332395831
"7","OLS",0.258829214933191,0.0374865786421594
"8","OLS",0.263078564671957,0.0372245484428821
"9","OLS",0.269029371355441,0.0368787035398974
"10","OLS",0.262889423221343,0.0373592821128071
"11","OLS",0.251101181925152,0.0379779908208271
"12","OLS",0.259549483404598,0.0374870068369186
"13","OLS",0.269253819377053,0.0368480862660175
"14","OLS",0.263060881545299,0.0374102139906254
"15","OLS",0.26678138254129,0.036988504519308
"16","OLS",0.259793947948633,0.0375378306351616
"17","OLS",0.256732960997573,0.0376332766870738
"18","OLS",0.262926056414194,0.0372515230434979
"19","OLS",0.256950643755051,0.0377095890110407
"20","OLS",0.25825591194435,0.0376329874010605
"21","OLS",0.268294373998583,0.0368865402168632
"22","OLS",0.265607869296005,0.0371578699045285
"23","OLS",0.274949281425583,0.0363491811394053
"24","OLS",0.260357641595794,0.0374626705846155
"25","OLS",0.262636398745612,0.0374303042381161
"26","OLS",0.271416287872414,0.0365034049005843
"27","OLS",0.257275402814423,0.037667234633359
"28","OLS",0.272396056754662,0.0364861507090921
"29","OLS",0.275285229272771,0.0363442193831624
"30","OLS",0.273463063985982,0.0363098966112876
"31","OLS",0.261443545675631,0.037314434691139
"32","OLS",0.276466366133634,0.0361071023737911
"33","OLS",0.258286117182494,0.0374946676796492
"34","OLS",0.263180513205782,0.0371813986768063
"35","OLS",0.259930077719784,0.0375484423530325
"36","OLS",0.267510198406752,0.0368620443230792
"37","OLS",0.268704204879915,0.0367811772693123
"38","OLS",0.252035918949479,0.0381420850073276
"39","OLS",0.263872323688441,0.0372238954359172
"40","OLS",0.266346722254217,0.0369830836519526
"41","OLS",0.262292738620078,0.0374988437864414
"42","OLS",0.26031513255396,0.0373254067618873
"43","OLS",0.258679775669772,0.0375779342754953
"44","OLS",0.273613068305314,0.0364473595140181
"45","OLS",0.261426899018592,0.0373521441000672
"46","OLS",0.261113642096637,0.0372353619035653
"47","OLS",0.264095598244154,0.0372157846588232
"48","OLS",0.263011182790022,0.0373961893143515
"49","OLS",0.256692694564559,0.037851049842969
"50","OLS",0.264475193851128,0.0369369797257285
"51","OLS",0.265366106418866,0.0371468145428051
"52","OLS",0.251343861725015,0.0382814112719004
"53","OLS",0.270678480286051,0.0365728277293123
"54","OLS",0.260811778394688,0.0373452628588245
"55","OLS",0.25781166675396,0.0375323225839498
"56","OLS",0.249179210299551,0.0382196434415688
"57","OLS",0.257432142410248,0.03765620041963
"58","OLS",0.266249937155038,0.0370181586833077
"59","OLS",0.260104944321013,0.0374708093016874
"60","OLS",0.268070108687579,0.0369305662558932
"61","OLS",0.264855407467394,0.0370546236980325
"62","OLS",0.259438959523675,0.0374392253077112
"63","OLS",0.264819471664049,0.0370808862753413
"64","OLS",0.258792919956488,0.0375468810841895
"65","OLS",0.2607430370856,0.0372687655342906
"66","OLS",0.252350841395882,0.0380079419530553
"67","OLS",0.25833867810327,0.0375545433041615
"68","OLS",0.267050344053349,0.037021656225966
"69","OLS",0.261316466926833,0.0372790355786881
"70","OLS",0.259259945498054,0.0374778631853538
"71","OLS",0.265654186692804,0.0370265052378916
"72","OLS",0.248220339010548,0.0384363420062437
"73","OLS",0.261325102429706,0.03748531369798
"74","OLS",0.260620789121575,0.0374382977695178
"75","OLS",0.256848698048143,0.0377840556212311
"76","OLS",0.26280857826576,0.0371398430409355
"77","OLS",0.258224688250788,0.0376637664954204
"78","OLS",0.255541754782949,0.037864228527406
"79","OLS",0.263609979596514,0.0372078603176289
"80","OLS",0.269411311415173,0.0366533552104178
"81","OLS",0.262303964666537,0.037218476080969
"82","OLS",0.265764230969795,0.0370219685917704
"83","OLS",0.262438294648191,0.0373866827142062
"84","OLS",0.259680249538165,0.0375259889774622
"85","OLS",0.252522106989788,0.0381697330496934
