"","Model","alpha","beta"
"1","OLS",0.261798377300472,0.037605211408291
"2","OLS",0.247804128285116,0.0386908765536209
"3","OLS",0.27230525252294,0.0362784073032646
"4","OLS",0.273033263400299,0.0362806511297541
"5","OLS",0.234057550290667,0.0393600956227629
"6","OLS",0.296984063504381,0.0344942163152141
"7","OLS",0.231398475724919,0.0396627295062642
"8","OLS",0.259632003276288,0.0376065427882666
"9","OLS",0.265081307550048,0.0374090522657839
"10","OLS",0.259063382146005,0.0373378229424681
"11","OLS",0.26141511637336,0.0372655349458266
"12","OLS",0.250998315620242,0.0384620836114154
"13","OLS",0.228378720920045,0.0398794510670593
"14","OLS",0.314132188780244,0.0332971161459899
"15","OLS",0.229043568271735,0.0394882727951538
"16","OLS",0.270154919593486,0.0365724964777063
"17","OLS",0.247847486116339,0.038712750750939
"18","OLS",0.262439742417036,0.0370691903646805
"19","OLS",0.238231594839133,0.0393669272925034
"20","OLS",0.248109096516405,0.0386930061745348
"21","OLS",0.245900373135736,0.0381067884732535
"22","OLS",0.253387902528171,0.0381342882102346
"23","OLS",0.26865545821523,0.0369674338523186
"24","OLS",0.272582747524128,0.0367264436366427
"25","OLS",0.293203484939559,0.0351981508784753
"26","OLS",0.257868567835407,0.0383161725546491
"27","OLS",0.260626586020923,0.0372972333930223
"28","OLS",0.247843466085678,0.0383426651671337
"29","OLS",0.236995738262869,0.0389896052920502
"30","OLS",0.25507122072429,0.0376653698440299
"31","OLS",0.215932349422129,0.0413635264864418
"32","OLS",0.253387535629881,0.0382624835580499
"33","OLS",0.283030283499272,0.0352604096041957
"34","OLS",0.237975181631524,0.0390758810314625
"35","OLS",0.25566865878332,0.0378754685327038
"36","OLS",0.259607207408854,0.0374130992079612
"37","OLS",0.282503237415011,0.0356376614745818
"38","OLS",0.256995365022526,0.0375296184271764
"39","OLS",0.249698132938028,0.038302288805775
"40","OLS",0.24683423591145,0.0385915454448012
"41","OLS",0.261126742942377,0.0372300070371062
"42","OLS",0.243875002427361,0.0391329910149798
"43","OLS",0.255199769157667,0.038176953692906
"44","OLS",0.26731535783982,0.0365980128914733
"45","OLS",0.257212068747341,0.0372173896078448
"46","OLS",0.249342174137339,0.0384887189048882
"47","OLS",0.232355751208368,0.0394499507126443
"48","OLS",0.237567496282696,0.0392046173858745
