"","Model","alpha","beta"
"1","OLS",0.291473773587313,0.0341625738467085
"2","OLS",0.247942493989023,0.0377773426732805
"3","OLS",0.273948393275739,0.0365319794172252
"4","OLS",0.260852140945626,0.0370204249109514
"5","OLS",0.235401609111334,0.0394903817494609
"6","OLS",0.258196995934439,0.0373594048525082
"7","OLS",0.290026906239975,0.0349175520297596
"8","OLS",0.30217619980192,0.0335662579231999
"9","OLS",0.265704706898116,0.0368737340540121
"10","OLS",0.312012603367355,0.0324799767797751
"11","OLS",0.276091504181284,0.036151266828417
"12","OLS",0.268665753564101,0.0363395481271762
"13","OLS",0.24081437147246,0.0383307197386159
"14","OLS",0.271437052589222,0.0371641063317407
"15","OLS",0.274447579532785,0.036223308394157
"16","OLS",0.255711056559706,0.0382849552630143
"17","OLS",0.301621752125922,0.0342857751349818
"18","OLS",0.282868121825203,0.0353844840449928
"19","OLS",0.176810933292736,0.0447099030812946
"20","OLS",0.272922077465739,0.0364915160356561
"21","OLS",0.246313986478859,0.0384782809096402
"22","OLS",0.260736986571514,0.0377075108708525
"23","OLS",0.250836423013064,0.0378567775388905
"24","OLS",0.274741302942878,0.0355563278524015
"25","OLS",0.290466191718196,0.035073875345483
"26","OLS",0.247587299712395,0.0384083192471645
"27","OLS",0.224525078070249,0.0404506391037802
"28","OLS",0.26909047089865,0.0362147021446376
"29","OLS",0.248289911782974,0.0380112372126268
"30","OLS",0.287827916726486,0.0348977206991871
"31","OLS",0.259886567742805,0.0383373267219729
"32","OLS",0.240768293639721,0.0392059688955646
"33","OLS",0.184261149492733,0.0440596632116647
"34","OLS",0.320144155407099,0.0322520624481118
"35","OLS",0.267378337752979,0.0371202737563311
"36","OLS",0.244424493697274,0.0388154959010071
"37","OLS",0.24181906456158,0.0390413418194312
"38","OLS",0.254309115779987,0.0377219628368092
"39","OLS",0.27478159421794,0.0363262744206422
"40","OLS",0.237191541039103,0.0392408145280069
"41","OLS",0.295432659520785,0.0343943530484332
"42","OLS",0.274410509335725,0.0358394192503361
"43","OLS",0.328696341282523,0.0318123313809201
"44","OLS",0.21433159820238,0.0410191273187791
"45","OLS",0.27512952994113,0.0364041055152725
"46","OLS",0.211934280216594,0.0413392195695371
"47","OLS",0.251164329363603,0.0372617826023965
"48","OLS",0.260400449605939,0.0378207145267033
"49","OLS",0.247891184594806,0.0381663217058444
"50","OLS",0.257588991349035,0.0369612635396295
"51","OLS",0.270930209348175,0.036291974258713
"52","OLS",0.287513252665185,0.0344391061431023
"53","OLS",0.227457989758635,0.0395056099015177
"54","OLS",0.237055374816316,0.0394239657590851
"55","OLS",0.269913342380411,0.0368147765138316
"56","OLS",0.261457886624668,0.0373092641648081
"57","OLS",0.246791792215391,0.0384685919274888
"58","OLS",0.286012336760155,0.0346751324788042
"59","OLS",0.249653854748751,0.038318738101442
"60","OLS",0.192210486139593,0.0439765157602832
"61","OLS",0.284632083956399,0.0353356823794064
"62","OLS",0.250512193910806,0.0386410130643582
"63","OLS",0.257847509263774,0.036743886469487
"64","OLS",0.252799947830429,0.0379272738862957
"65","OLS",0.277377853040093,0.0356784288022345
"66","OLS",0.295442823764326,0.034821733815141
"67","OLS",0.277120410195028,0.0358892775769966
"68","OLS",0.263723996329754,0.0369319907701356
"69","OLS",0.27377323962858,0.0360692324702665
"70","OLS",0.302475697560599,0.0342620158577364
"71","OLS",0.249186768029933,0.0380587883711559
"72","OLS",0.235625002253444,0.0400097221745225
"73","OLS",0.238486010211069,0.0393522838565032
"74","OLS",0.207728585547348,0.0420336446403174
"75","OLS",0.279182857504361,0.0357833285195552
"76","OLS",0.283907713049486,0.0354057605362906
"77","OLS",0.249746368501388,0.0386899980897973
"78","OLS",0.288371112239406,0.0352267117740214
"79","OLS",0.29358383784647,0.0345833941874642
"80","OLS",0.280677858061941,0.0363377940023114
"81","OLS",0.28848177953229,0.0352097985128242
"82","OLS",0.287177992136354,0.0358335379542854
"83","OLS",0.242622138615705,0.0387322573453152
"84","OLS",0.27756404564777,0.0361105249886805
"85","OLS",0.251234464709201,0.0389383370546211
"86","OLS",0.297991249111011,0.0337797342911159
"87","OLS",0.25832992493647,0.0375575887017791
"88","OLS",0.285072778762966,0.0351852605282321
"89","OLS",0.235636147941524,0.039131931337744
