"","Model","alpha.mean","alpha.sd","beta.mean","beta.sd"
"1","Deming",0.255110418,0.020010965,0.0375167167,0.0015702435
"2","OLS",0.269890485,0.010654014,0.0366344953,0.0009370623
"3","WOLS",0.269332163,0.009885352,0.0366798108,0.0008888459
"4","York",0.254709503,0.020680063,0.0375507706,0.0016367698
"5","BLM1_fit",0.265725757597275,0.016469200942775,0.0369833536912665,0.00135910763194182
"6","BLM1_fit_NoErrors",0.269242536080113,0.0142260636071208,0.0366916251655881,0.00116532668486789
"7","BLM3_fit",0.270028168018955,0.0130889776947402,0.0366304844462933,0.00107524460525614
