"","Model","alpha.mean","alpha.sd","beta.mean","beta.sd"
"1","Deming",0.21818649,0.04468252,0.040156309,0.00373195
"2","OLS",0.26590199,0.02946827,0.036927213,0.002569922
"3","WOLS",0.25649923,0.02613685,0.03772972,0.002320566
"4","York",0.21642008,0.04527531,0.040274372,0.003774329
"5","BLM1_fit",0.211280608709835,0.0558662044536266,0.0414369067766843,0.0046432704613485
"6","BLM1_fit_NoErrors",0.267862356304524,0.032738732147961,0.0367430766489756,0.00268623064359815
"7","BLM3_fit",0.265964929582419,0.0347508579580573,0.0369045276781358,0.00284220454697452
