"","Model","alpha","beta"
"1","OLS",0.283103882497569,0.0348856287216886
"2","OLS",0.29103615293643,0.0341405096968001
"3","OLS",0.147849408217926,0.0476510827974812
"4","OLS",0.241191444003927,0.0388959434369545
"5","OLS",0.219206393934672,0.040870986313492
"6","OLS",0.129377203370521,0.0486371289330856
"7","OLS",0.227782302673264,0.039740571741022
"8","OLS",0.189837944272444,0.0431772136602654
"9","OLS",0.146699139571701,0.0468335104693127
"10","OLS",0.266726254020865,0.0372448321583333
"11","OLS",0.170562777404977,0.0443328191036539
"12","OLS",0.156998406100864,0.0460112433573626
"13","OLS",0.194809577718752,0.0431289967205911
"14","OLS",0.197559914544942,0.0419494443595704
"15","OLS",0.200812243905474,0.0422335727212576
"16","OLS",0.196916032792319,0.0426176993406627
"17","OLS",0.207452763256671,0.0410778644321274
"18","OLS",0.227070998480715,0.0397403578182257
"19","OLS",0.111758954684864,0.0509442353704106
"20","OLS",0.174742737831199,0.044421902369609
"21","OLS",0.264413294540893,0.0375367353377078
"22","OLS",0.190689638799037,0.0433842978164338
"23","OLS",0.140460113613969,0.0476371182125888
"24","OLS",0.202578988700367,0.0408957807036871
"25","OLS",0.207915650938026,0.0406974534083317
"26","OLS",0.17102343648204,0.0447885284082895
"27","OLS",0.211419205872964,0.0406838763835301
"28","OLS",0.267818927083345,0.0371695402474331
"29","OLS",0.15078608991283,0.0461691353461528
"30","OLS",0.268284130831436,0.0356096038456179
"31","OLS",0.168774639897093,0.0453694448411802
"32","OLS",0.202185359092985,0.0420510901008878
"33","OLS",0.205755556233458,0.0411856003469988
"34","OLS",0.180769675242563,0.0438458792405502
"35","OLS",0.112811459890947,0.0491967249275552
"36","OLS",0.0835314672677524,0.0538559513821747
"37","OLS",0.187506768020386,0.0446242925580807
"38","OLS",0.248806951210737,0.038082234329397
"39","OLS",0.20957056630217,0.0411346160705921
"40","OLS",0.23505726726154,0.0389080035268651
"41","OLS",0.207459605404059,0.0422721494453683
"42","OLS",0.17593514726355,0.0434407918205819
"43","OLS",0.221323818175399,0.0405633406533926
"44","OLS",0.142222448196415,0.0466847521956672
"45","OLS",0.231724970157522,0.0387981782943183
"46","OLS",0.228085757049839,0.0396351377385098
"47","OLS",0.222761587284503,0.0399997247935782
"48","OLS",0.14586460419077,0.0475213719450068
"49","OLS",0.212836270778297,0.0409773302429075
"50","OLS",0.161222590168428,0.0461969853283143
"51","OLS",0.191349235905583,0.043122688946712
"52","OLS",0.201705630186643,0.0420330663428411
"53","OLS",0.218902042913939,0.0400854064839857
"54","OLS",0.210354280186315,0.0419938228312487
"55","OLS",0.159081863242311,0.0460933837976169
"56","OLS",0.162851224986604,0.0460904702037592
"57","OLS",0.351491827407232,0.0304881912804776
"58","OLS",0.159435311693933,0.0462991505955681
"59","OLS",0.179031257120275,0.043939840774642
"60","OLS",0.284656866932164,0.0346008669115362
"61","OLS",0.219102161953512,0.040719493746415
"62","OLS",0.217222493593522,0.041006676545996
"63","OLS",0.264548400925608,0.0366972276781022
"64","OLS",0.21678359627305,0.0409568696038024
"65","OLS",0.198826021009639,0.0425331003050654
"66","OLS",0.229195420671516,0.0394864432175909
"67","OLS",0.243745707388598,0.0381692952509471
"68","OLS",0.263651771314716,0.0373359947443882
"69","OLS",0.107121067623635,0.0497058001103156
"70","OLS",0.156249100786068,0.045970341911862
"71","OLS",0.223593744140438,0.0403687988182796
"72","OLS",0.22270384783809,0.0412438156348796
"73","OLS",0.213124211412978,0.0410621366002138
"74","OLS",0.227736192092563,0.0399714258711805
"75","OLS",0.251613872662453,0.0377293524737881
"76","OLS",0.189301800463522,0.042772459333726
"77","OLS",0.230069771879144,0.0395935608222857
"78","OLS",0.241026015136003,0.0382128819508368
"79","OLS",0.218309211934255,0.0407191031294711
"80","OLS",0.171661912013481,0.0447292397653352
"81","OLS",0.224378609908516,0.0398417138342596
"82","OLS",0.234276173875166,0.0392805388287823
"83","OLS",0.266762013100731,0.0357790540691598
"84","OLS",0.135504076911029,0.0481071556331513
"85","OLS",0.22807015449827,0.0401078112607713
"86","OLS",0.151405831733128,0.0461276987877989
"87","OLS",0.20429312516885,0.0423502456153129
"88","OLS",0.16146826077891,0.0451417868414807
"89","OLS",0.18022894335319,0.0436446180725511
"90","OLS",0.146007662342596,0.0470830969418731
"91","OLS",0.20975430047815,0.0405442394881377
"92","OLS",0.237853888082818,0.0385451324225961
"93","OLS",0.203127756965667,0.0424282627123505
"94","OLS",0.120718824666697,0.0491254106649374
"95","OLS",0.274286314184204,0.0356684209038152
"96","OLS",0.143064700365398,0.0471784363265834
"97","OLS",0.227936039743806,0.0396637658640734
"98","OLS",0.258239765268665,0.0365460939592583
"99","OLS",0.237837275271815,0.0391876897415186
"100","OLS",0.259733816309399,0.0366138383650143
"101","OLS",0.167187182858573,0.0456574159904355
"102","OLS",0.196179652668545,0.04274135831482
"103","OLS",0.281680258360848,0.0350715697946259
"104","OLS",0.250624975486826,0.0380084605086455
"105","OLS",0.191598484948107,0.0429373082928187
"106","OLS",0.194458566790284,0.0427231378926826
"107","OLS",0.265676563996917,0.0370921658063507
"108","OLS",0.189800793054867,0.0429531692572199
"109","OLS",0.244102526523027,0.0385432070875837
"110","OLS",0.133485134947715,0.0486585842646088
"111","OLS",0.234276173875166,0.0392805388287823
"112","OLS",0.114437847237495,0.0492250872350944
"113","OLS",0.137413396016551,0.0473082682959572
"114","OLS",0.200564549650889,0.0425860342301304
"115","OLS",0.0906812610771892,0.052470902466225
"116","OLS",0.177501823013224,0.0447515705488026
"117","OLS",0.26976700956096,0.0371418151213741
"118","OLS",0.140183531527213,0.0480988069071392
"119","OLS",0.315153819389268,0.0328521666062366
"120","OLS",0.199483785732871,0.0426838517695864
"121","OLS",0.213664136051143,0.0411376057701489
"122","OLS",0.292476060352156,0.0354828592225376
"123","OLS",0.11007503627858,0.0501441165976074
"124","OLS",0.140949624519622,0.0475539466415172
"125","OLS",0.193522690101771,0.0422132611463115
"126","OLS",0.272818629632286,0.0360828694843408
"127","OLS",0.258145180992118,0.0374449697207477
"128","OLS",0.172880725114466,0.0439811091330104
"129","OLS",0.283586860112778,0.0354499298160333
"130","OLS",0.170144500549021,0.0450840414029901
"131","OLS",0.12358171805729,0.0503460896204823
"132","OLS",0.271027101686017,0.0358042281380339
"133","OLS",0.14952355226501,0.046448385252521
