"","Model","alpha","beta"
"1","OLS",0.20256766176506,0.0424400142531161
"2","OLS",0.271719222971003,0.0358495463875538
"3","OLS",0.264969413341034,0.0367407905247759
"4","OLS",0.253066389925456,0.0377474917466688
"5","OLS",0.238034444807464,0.0391184265048404
"6","OLS",0.247258568082501,0.0380214756009837
"7","OLS",0.219250353489217,0.040536016146583
"8","OLS",0.233151531086927,0.0392938387889486
"9","OLS",0.223100172852201,0.0405568449009807
"10","OLS",0.264971087240729,0.0365300769483602
"11","OLS",0.225835872527896,0.0403618294500663
"12","OLS",0.233655554418501,0.0392496917705329
"13","OLS",0.226408981848186,0.0407444235024495
"14","OLS",0.178574872474513,0.0440822465912451
"15","OLS",0.240327560344077,0.0389659240659174
"16","OLS",0.243769925426879,0.0386660002535689
"17","OLS",0.254440885819994,0.0380983744785419
"18","OLS",0.365163415348142,0.0294596712323908
"19","OLS",0.218020113933546,0.0411466068359936
"20","OLS",0.252014989109616,0.0380741916700518
"21","OLS",0.275309923953899,0.0356846300232943
"22","OLS",0.203419871241383,0.0421696867840295
"23","OLS",0.265800432873899,0.0368675102237272
"24","OLS",0.279439059914533,0.0357849066206824
"25","OLS",0.224116046720637,0.0404923621569147
"26","OLS",0.253145992285214,0.0378834421632903
"27","OLS",0.178380264586674,0.0442269877535653
"28","OLS",0.266718243259888,0.0366858717127536
"29","OLS",0.274831501145226,0.0358590225891374
"30","OLS",0.239029596110936,0.0393657768091495
"31","OLS",0.263086139023189,0.0365448841875611
"32","OLS",0.258838751979313,0.0378017820342179
"33","OLS",0.251555832848289,0.0381074223576816
"34","OLS",0.260823764475052,0.0368870087041024
"35","OLS",0.216727708104421,0.0405359284227787
"36","OLS",0.193117540883152,0.0431532661892292
"37","OLS",0.231388666502833,0.0397140594940687
"38","OLS",0.264664820918267,0.0366385054615056
"39","OLS",0.24997510634298,0.0380843975602198
"40","OLS",0.22738605701322,0.039913823775141
"41","OLS",0.212073589377702,0.0410110962639615
"42","OLS",0.243909333062808,0.0384769338830969
"43","OLS",0.207227496150434,0.0421033029495197
"44","OLS",0.277257227625463,0.035954203914083
"45","OLS",0.231115986152193,0.0391670805192003
"46","OLS",0.271756118627637,0.0362698875415647
"47","OLS",0.250863357186226,0.0381527024828423
"48","OLS",0.213950616308622,0.0411466207754038
"49","OLS",0.205454960092257,0.0419694376205196
"50","OLS",0.249040812183746,0.0375905895594959
"51","OLS",0.224242560498396,0.0401014983532672
"52","OLS",0.251640714366185,0.0383307233329959
"53","OLS",0.258075049614916,0.0371538898506805
"54","OLS",0.178361584262671,0.0443523905510899
"55","OLS",0.260937640171232,0.03709683272126
"56","OLS",0.254780606270017,0.0375361731846003
"57","OLS",0.279936227713069,0.0357897014851001
"58","OLS",0.220372488286896,0.0404551352012138
"59","OLS",0.236854481342617,0.0399176809186469
"60","OLS",0.278275437089839,0.0355945669744948
"61","OLS",0.281821088612042,0.0352106478989698
"62","OLS",0.238965452366034,0.03879127665274
"63","OLS",0.26440861284585,0.0369296954533749
"64","OLS",0.213259206097465,0.0414707684405933
"65","OLS",0.258589465996598,0.0378665400057067
"66","OLS",0.277980087235572,0.0354542838344966
"67","OLS",0.240654951498377,0.0384971040707727
"68","OLS",0.247767888577732,0.0380876881038849
"69","OLS",0.227044767998303,0.0400174314627797
"70","OLS",0.261505898449247,0.0368188649204251
"71","OLS",0.247517390811547,0.0382186489967751
"72","OLS",0.282611619307301,0.0351174757846218
"73","OLS",0.257373615291835,0.0374990958182507
"74","OLS",0.246524498261333,0.0386090216248099
"75","OLS",0.21089711404757,0.0418495550462972
"76","OLS",0.213851316213504,0.0414453489726657
"77","OLS",0.259654505141247,0.0370940866223386
"78","OLS",0.264280310607606,0.0364973379798323
"79","OLS",0.248385339977528,0.0377416075710678
"80","OLS",0.23594052387947,0.0394211691764005
"81","OLS",0.178682121822737,0.044510985196392
"82","OLS",0.202011317498397,0.0426451356660068
"83","OLS",0.241911319710183,0.0388246375757591
"84","OLS",0.230934669232074,0.0397786362745079
"85","OLS",0.270773611589112,0.0363179843044615
"86","OLS",0.2518221337754,0.0378147991151065
"87","OLS",0.213900048311678,0.0410755159786019
"88","OLS",0.240056205155722,0.0387818729174746
"89","OLS",0.216727708104422,0.0405359284227787
"90","OLS",0.225101831142511,0.0404705247100585
"91","OLS",0.250912227455488,0.0376528863490892
"92","OLS",0.205004471481301,0.0420109333346056
"93","OLS",0.257575089436789,0.0370007161693882
"94","OLS",0.250270353486918,0.0378514984477339
"95","OLS",0.24910354789373,0.0385398200314909
"96","OLS",0.274270876171224,0.0360354260612763
"97","OLS",0.207657318433014,0.0419512358541856
"98","OLS",0.236109816619581,0.0393498952232757
"99","OLS",0.219163471001428,0.0401011897442057
"100","OLS",0.266302547095366,0.0363180965782458
"101","OLS",0.268314568665171,0.0366581182249181
"102","OLS",0.254669581649856,0.0379281540914257
"103","OLS",0.237625615165327,0.0392889044345101
"104","OLS",0.191504179798481,0.0426985378499355
"105","OLS",0.248930601747435,0.038099573698735
"106","OLS",0.222842580097121,0.0402813490453612
"107","OLS",0.206705546325044,0.0419822378801559
"108","OLS",0.258072053153467,0.0373288978322371
"109","OLS",0.326145459986498,0.0321213225370328
"110","OLS",0.221916004321534,0.0405791829892966
"111","OLS",0.263039424582763,0.0367592958808369
"112","OLS",0.211498008602856,0.0415644470030739
"113","OLS",0.277732837474356,0.0357710135014007
"114","OLS",0.227723361491575,0.0394933400015072
"115","OLS",0.214456502972748,0.0409265696925994
"116","OLS",0.228908482448826,0.0400083752240561
"117","OLS",0.184147288315057,0.0436977008968646
"118","OLS",0.262598364392064,0.0367047449717665
"119","OLS",0.25558372088012,0.0374169486311969
"120","OLS",0.269639619760847,0.0364062099284933
"121","OLS",0.268488438984731,0.0364806536172847
"122","OLS",0.284691247079739,0.0350601904030915
"123","OLS",0.273670960921622,0.0364890644983136
