"","Model","Sample","D47","D47error","meanTemp","error"
"1","OLS","Test1",0.6,0.005,56.2083852272135,1.13667199612757
"2","OLS","Test2",0.7,0.005,18.0806396178061,0.787626044980811
"3","OLS","Test3",0.8,0.005,-9.27944671591001,0.586694536384755
"4","OLS","Test4",0.6,0.01,56.2083852272135,2.25012721638137
"5","OLS","Test5",0.7,0.01,18.0806396178061,1.56260811951222
"6","OLS","Test6",0.8,0.01,-9.27944671591001,1.1656312399117
"7","OLS","Test7",0.6,0.02,56.2083852272135,4.41047009151509
"8","OLS","Test8",0.7,0.02,18.0806396178061,3.07596694001492
"9","OLS","Test9",0.8,0.02,-9.27944671591001,2.30090391255771
"10","York","Test1",0.6,0.005,57.449932869601,1.17487607836912
"11","York","Test2",0.7,0.005,18.2251338746157,0.806257587933146
"12","York","Test3",0.8,0.005,-9.69851635554897,0.596864272438467
"13","York","Test4",0.6,0.01,57.449932869601,2.32505163635315
"14","York","Test5",0.7,0.01,18.2251338746157,1.59927578316677
"15","York","Test6",0.8,0.01,-9.69851635554897,1.18568800372995
"16","York","Test7",0.6,0.02,57.449932869601,4.5546746497298
"17","York","Test8",0.7,0.02,18.2251338746157,3.14701421210208
"18","York","Test9",0.8,0.02,-9.69851635554897,2.33992400352363
"19","Deming","Test1",0.6,0.005,57.443070490954,1.17522009221346
"20","Deming","Test2",0.7,0.005,18.2087794189261,0.806409161977257
"21","Deming","Test3",0.8,0.005,-9.71922058831518,0.596936658116022
"22","Deming","Test4",0.6,0.01,57.443070490954,2.32572479234381
"23","Deming","Test5",0.7,0.01,18.2087794189261,1.5995732447922
"24","Deming","Test6",0.8,0.01,-9.71922058831518,1.18583020703875
"25","Deming","Test7",0.6,0.02,57.443070490954,4.55596452297547
"26","Deming","Test8",0.7,0.02,18.2087794189261,3.14758733569454
"27","Deming","Test9",0.8,0.02,-9.71922058831518,2.34019850316304
"28","WOLS","Test1",0.6,0.005,55.9105462112408,1.12603761185264
"29","WOLS","Test2",0.7,0.005,18.0888755409688,0.782417555785315
"30","WOLS","Test3",0.8,0.005,-9.11367022322042,0.583854140188095
"31","WOLS","Test4",0.6,0.01,55.9105462112408,2.2292675882116
"32","WOLS","Test5",0.7,0.01,18.0888755409688,1.5523572815124
"33","WOLS","Test6",0.8,0.01,-9.11367022322042,1.16002983654352
"34","WOLS","Test7",0.6,0.02,55.9105462112408,4.37030842088294
"35","WOLS","Test8",0.7,0.02,18.0888755409688,3.05610396056019
"36","WOLS","Test9",0.8,0.02,-9.11367022322042,2.29000822760526
"37","BayesianBLM1","Test1",0.6,0.005,49.0166837710279,0.21007163527492
"38","BayesianBLM1","Test2",0.7,0.005,20.4523246454231,0.154420991847126
"39","BayesianBLM1","Test3",0.8,0.005,-1.1690505081256,0.122412454583793
"40","BayesianBLM1","Test4",0.6,0.01,38.9758536989464,0.197801464122492
"41","BayesianBLM1","Test5",0.7,0.01,24.6785438948741,0.167552873576353
"42","BayesianBLM1","Test6",0.8,0.01,10.3342565738227,0.149701731498969
"43","BayesianBLM1","Test7",0.6,0.02,34.3222227652801,0.192752458382228
"44","BayesianBLM1","Test8",0.7,0.02,27.0397911464074,0.170914915322367
"45","BayesianBLM1","Test9",0.8,0.02,21.809611688472,0.173615222086504
"46","BayesianBLM1_NoErrors","Test1",0.6,0.005,49.22623522033,0.200361675288925
"47","BayesianBLM1_NoErrors","Test2",0.7,0.005,20.3931249206248,0.147717614976682
"48","BayesianBLM1_NoErrors","Test3",0.8,0.005,-1.11014283756933,0.119063239875648
"49","BayesianBLM1_NoErrors","Test4",0.6,0.01,40.6215048516394,0.185301051452734
"50","BayesianBLM1_NoErrors","Test5",0.7,0.01,23.4461312737908,0.158920902277603
"51","BayesianBLM1_NoErrors","Test6",0.8,0.01,9.74694366878714,0.141640289036711
"52","BayesianBLM1_NoErrors","Test7",0.6,0.02,30.7464620193022,0.191180331786785
"53","BayesianBLM1_NoErrors","Test8",0.7,0.02,27.3695332167561,0.165559776658126
"54","BayesianBLM1_NoErrors","Test9",0.8,0.02,20.9540215803854,0.166430394093645
"55","infTempBayesianBLM3","Test1",0.6,0.005,48.5644596738206,0.207703523687604
"56","infTempBayesianBLM3","Test2",0.7,0.005,20.4277246451874,0.153780937351594
"57","infTempBayesianBLM3","Test3",0.8,0.005,-1.19955066458128,0.12313370380538
"58","infTempBayesianBLM3","Test4",0.6,0.01,40.726019050365,0.21163619585031
"59","infTempBayesianBLM3","Test5",0.7,0.01,23.385299997126,0.167041718171506
"60","infTempBayesianBLM3","Test6",0.8,0.01,10.6551806342289,0.143435798391307
"61","infTempBayesianBLM3","Test7",0.6,0.02,33.5542320663175,0.191536996495193
"62","infTempBayesianBLM3","Test8",0.7,0.02,27.8260751847554,0.175712416435718
"63","infTempBayesianBLM3","Test9",0.8,0.02,20.5391815053065,0.164881665992772
