"","Model","alpha","beta"
"1","OLS",0.31669573861546,0.0328779029801419
"2","OLS",0.187235176849718,0.044378965835194
"3","OLS",0.299500161919952,0.0343904218876294
"4","OLS",0.201324568018074,0.0420838106388552
"5","OLS",0.124527350228502,0.0495209470208687
"6","OLS",0.247734436554901,0.0377114987673691
"7","OLS",0.193794136180269,0.0427646719422838
"8","OLS",0.272054072457334,0.0370620679531639
"9","OLS",0.220421948938297,0.0404209452864732
"10","OLS",0.250134443342605,0.0374123254715335
"11","OLS",0.108159927603865,0.0504900003413999
"12","OLS",0.213730353619799,0.0411443970049277
"13","OLS",0.287621470082488,0.0360146402432674
"14","OLS",0.19441898846788,0.0423490659254277
"15","OLS",0.27495927859,0.035394285277006
"16","OLS",0.223680614532044,0.0395098012925667
"17","OLS",0.260752395547376,0.0368362623056033
"18","OLS",0.183605275489663,0.0446012942833041
"19","OLS",0.324128756257703,0.0330587018045862
"20","OLS",0.17294965815461,0.0447516082534536
"21","OLS",0.269182699686985,0.0370108684962585
"22","OLS",0.215647893150492,0.0408463754909267
"23","OLS",0.198693858090278,0.0429175380869508
"24","OLS",0.24385177713688,0.0374854681035029
"25","OLS",0.224068436168518,0.040629459363349
"26","OLS",0.168250523458558,0.0446644101859338
"27","OLS",0.137640408187559,0.0480018022187833
"28","OLS",0.173808646504549,0.0452430092506652
"29","OLS",0.171400011875381,0.0445642361326142
"30","OLS",0.266510120240931,0.0364631053167377
"31","OLS",0.211416448362438,0.0416694566671055
"32","OLS",0.203890523719448,0.0433802314992744
"33","OLS",0.140459818906203,0.0481517318684434
"34","OLS",0.131403178335131,0.0500512194260496
"35","OLS",0.251561842584604,0.0374192631427382
"36","OLS",0.217941991903405,0.0416630600237107
"37","OLS",0.179200188440378,0.0444538893740858
"38","OLS",0.167466588442728,0.0461449218057017
"39","OLS",0.188986885444346,0.0421834183169616
"40","OLS",0.267467658589286,0.0371200554256856
"41","OLS",0.27855808487657,0.0364101540090876
"42","OLS",0.240160580978607,0.0376240626826165
"43","OLS",0.191402635273935,0.0421474664477523
"44","OLS",0.262160420121193,0.0367998646627447
"45","OLS",0.171472708366987,0.0447637647315097
"46","OLS",0.120935169430851,0.0497545986656387
"47","OLS",0.16264038773524,0.0460560319331774
"48","OLS",0.233920056237074,0.0393981403365441
"49","OLS",0.350096872906853,0.0306725222157212
"50","OLS",0.114735915499672,0.0507903794057094
"51","OLS",0.11260365511394,0.0492672056568671
"52","OLS",0.147595394763245,0.0473765327322154
"53","OLS",0.188867651063674,0.0433598167184563
"54","OLS",0.25988573046922,0.0366985955388754
"55","OLS",0.135998244022035,0.0477277604734997
"56","OLS",0.206037515524955,0.0416725751133397
"57","OLS",0.152686015248534,0.0468067445248479
"58","OLS",0.234906322900968,0.03819267042235
"59","OLS",0.232449580587709,0.0386018702055871
"60","OLS",0.22856623344729,0.0400023908334367
"61","OLS",0.323741050698091,0.0322500074611981
"62","OLS",0.217298109726233,0.0418703450601371
"63","OLS",0.272812810211815,0.0365255426597804
"64","OLS",0.201482112370512,0.0417111506094601
"65","OLS",0.223672464951162,0.0404505883149158
"66","OLS",0.231003646753629,0.0391707690418536
"67","OLS",0.296002226661761,0.0346245920416385
"68","OLS",0.264452050482696,0.0364938802433434
"69","OLS",0.19961088666251,0.0415474780119336
"70","OLS",0.19458446816071,0.0425870318327487
"71","OLS",0.237982367105873,0.0396082187786238
"72","OLS",0.172748293450559,0.0441123308632107
"73","OLS",0.259197584499209,0.0365430022675613
"74","OLS",0.144619940459183,0.0480623586551777
"75","OLS",0.134094941646579,0.04898339540588
"76","OLS",0.250185161159261,0.039600623040565
"77","OLS",0.225787142133382,0.0393893229635315
"78","OLS",0.259421090420429,0.0378114213965581
"79","OLS",0.179245609865323,0.0439576084593181
"80","OLS",0.222305971849552,0.0418951701252322
"81","OLS",0.135616144718209,0.0473381797080833
"82","OLS",0.218912194855969,0.0410327172852128
"83","OLS",0.186448305056077,0.0440354793011531
"84","OLS",0.204061573204794,0.0416906123429293
"85","OLS",0.237335311541969,0.0393547255753176
"86","OLS",0.183735533258969,0.0443568125056604
"87","OLS",0.122732062558512,0.0497398301283236
"88","OLS",0.140667874465931,0.0475128658720632
"89","OLS",0.215349658968138,0.0408572290313478
"90","OLS",0.156273579149406,0.0467562346315295
"91","OLS",0.169219195035688,0.044800151030193
"92","OLS",0.228955605809342,0.0404399980907342
"93","OLS",0.219807292705893,0.0409003201822656
"94","OLS",0.210186079434324,0.0409205737143096
"95","OLS",0.183134706792903,0.0443083752761357
"96","OLS",0.254332632646192,0.0369522389168288
"97","OLS",0.2507309114481,0.0372406268897615
"98","OLS",0.224170143702576,0.0397714338143115
"99","OLS",0.255406091292126,0.0375245808730141
"100","OLS",0.183134706792904,0.0443083752761357
"101","OLS",0.216985520086904,0.0410832775998041
"102","OLS",0.139986177047082,0.0480216754113142
"103","OLS",0.223396428404492,0.0398898046989381
"104","OLS",0.250328966471641,0.0377274765962276
"105","OLS",0.26847861084217,0.0362217274357451
"106","OLS",0.282582371527806,0.0362989575801882
"107","OLS",0.289362068252724,0.0346675584651634
"108","OLS",0.18392973513401,0.0454997736568296
"109","OLS",0.213835599627392,0.0404973492024397
"110","OLS",0.233049660825932,0.039035335456013
"111","OLS",0.248985152479622,0.0369100042586941
"112","OLS",0.17968218317484,0.0440628433962232
"113","OLS",0.197187366140063,0.0418528084648428
"114","OLS",0.273128309825624,0.0372764095612111
"115","OLS",0.316691590917266,0.0338844233686362
"116","OLS",0.141301674402667,0.0481436500216553
"117","OLS",0.233252699691364,0.0384606172523346
"118","OLS",0.239644296673414,0.0394205881984778
"119","OLS",0.192553483161335,0.0435773714696469
"120","OLS",0.225359903117215,0.0399526875147543
"121","OLS",0.176686935874253,0.0436827035114476
"122","OLS",0.177404963869562,0.0440056902888239
"123","OLS",0.275907233634665,0.0354588000285919
"124","OLS",0.172885180161586,0.0443213192547028
"125","OLS",0.241754342821416,0.0394234801527959
"126","OLS",0.268002808385685,0.037244538348739
"127","OLS",0.207011896077227,0.0418175213404084
"128","OLS",0.238342918659829,0.0384780694054944
"129","OLS",0.238505431522479,0.0392944643157463
"130","OLS",0.16506652338428,0.0453343145815316
"131","OLS",0.299472237937472,0.0340900429780348
"132","OLS",0.201451501912251,0.0427692270010845
"133","OLS",0.202448527735673,0.0421277090549265
"134","OLS",0.147767335183289,0.0464485697137234
"135","OLS",0.254856321386827,0.0373281589555637
"136","OLS",0.286208727644885,0.0355708870163019
"137","OLS",0.154792763255064,0.0472792033908257
"138","OLS",0.235275057256046,0.0381257184048711
"139","OLS",0.198718499923582,0.0426665746704651
"140","OLS",0.0752726039961287,0.0540573904525796
"141","OLS",0.15053638582064,0.0470003112209409
"142","OLS",0.294268160601463,0.0345944239457397
"143","OLS",0.13893274326326,0.048359990772029
"144","OLS",0.140922259298308,0.0484425069444536
"145","OLS",0.156205623291888,0.0454721570527949
"146","OLS",0.229087007272957,0.0393730378804541
"147","OLS",0.12988026909929,0.0503783673540924
"148","OLS",0.194925748456269,0.0428857029852822
"149","OLS",0.226268963458978,0.0387101453830038
