"","Model","alpha.mean","alpha.sd","beta.mean","beta.sd"
"1","Deming",0.15240028,0.07361557,0.045753618,0.006151522
"2","OLS",0.19832612,0.06678892,0.042554186,0.005739504
"3","WOLS",0.17938167,0.07063653,0.044226324,0.006104678
"4","York",0.1478784,0.07189183,0.046115443,0.005968614
"5","BLM1_fit",0.227033927879974,0.0359303621550646,0.0401119219954977,0.0029218991022549
"6","BLM1_fit_NoErrors",0.225936035039861,0.0352236638707664,0.0401811508071478,0.00285694790888377
"7","BLM3_fit",0.22728007626629,0.0341917377396013,0.0400799303586156,0.00278258574955175
