"","Model","Sample","D47","D47error","meanTemp","Temp_L","Temp_H"
"1","OLS_classic","Test1",0.6,0.005,59.60191154794,54.8026661806514,64.4011569152286
"2","OLS_classic","Test2",0.7,0.005,18.9595848000127,15.7046132896809,22.2145563103445
"3","OLS_classic","Test3",0.8,0.005,-9.69530709631437,-12.0870688768053,-7.30354531582342
"4","OLS_classic","Test4",0.6,0.01,59.60191154794,50.1078325456215,69.0959905502585
"5","OLS_classic","Test5",0.7,0.01,18.9595848000127,12.5045333695517,25.4146362304737
"6","OLS_classic","Test6",0.8,0.01,-9.69530709631437,-14.4459006409828,-4.94471355164598
"7","OLS_classic","Test7",0.6,0.02,59.60191154794,41.0166571709683,78.1871659249117
"8","OLS_classic","Test8",0.7,0.02,18.9595848000127,6.26300434179294,31.6561652582324
"9","OLS_classic","Test9",0.8,0.02,-9.69530709631437,-19.0677455770816,-0.322868615547131
"10","OLS_simple","Test1",0.6,0.005,59.60191154794,47.9632270923299,72.6053753178621
"11","OLS_simple","Test2",0.7,0.005,18.9595848000127,10.9909750896942,27.6385657213879
"12","OLS_simple","Test3",0.8,0.005,-9.69530709631437,-15.5859617333857,-3.3810694133935
"13","OLS_simple","Test4",0.6,0.01,59.60191154794,47.9632270923299,72.6053753178621
"14","OLS_simple","Test5",0.7,0.01,18.9595848000127,10.9909750896942,27.6385657213879
"15","OLS_simple","Test6",0.8,0.01,-9.69530709631437,-15.5859617333857,-3.3810694133935
"16","OLS_simple","Test7",0.6,0.02,59.60191154794,47.9632270923299,72.6053753178621
"17","OLS_simple","Test8",0.7,0.02,18.9595848000127,10.9909750896942,27.6385657213879
"18","OLS_simple","Test9",0.8,0.02,-9.69530709631437,-15.5859617333857,-3.3810694133935
"19","York_classic","Test1",0.6,0.005,59.0197854595244,54.301765825383,63.7378050936659
"20","York_classic","Test2",0.7,0.005,18.9638573049118,15.7472001416288,22.1805144681947
"21","York_classic","Test3",0.8,0.005,-9.3988617059357,-11.770273170195,-7.02745024167639
"22","York_classic","Test4",0.6,0.01,59.0197854595244,49.6848526653936,68.3547182536553
"23","York_classic","Test5",0.7,0.01,18.9638573049118,12.5841562268263,25.3435583829972
"24","York_classic","Test6",0.8,0.01,-9.3988617059357,-14.1093461352359,-4.68837727663551
"25","York_classic","Test7",0.6,0.02,59.0197854595244,40.7402775453658,77.2992933736831
"26","York_classic","Test8",0.7,0.02,18.9638573049118,6.41307233720111,31.5146422726224
"27","York_classic","Test9",0.8,0.02,-9.3988617059357,-18.6933672888846,-0.104356122986788
"28","York_simple","Test1",0.6,0.005,59.0197854595244,47.5231551894049,71.8487729872407
"29","York_simple","Test2",0.7,0.005,18.9638573049118,11.0528150990647,27.5745806479679
"30","York_simple","Test3",0.8,0.005,-9.3988617059357,-15.2657143707776,-3.11247051302939
"31","York_simple","Test4",0.6,0.01,59.0197854595244,47.5231551894049,71.8487729872407
"32","York_simple","Test5",0.7,0.01,18.9638573049118,11.0528150990647,27.5745806479679
"33","York_simple","Test6",0.8,0.01,-9.3988617059357,-15.2657143707776,-3.11247051302939
"34","York_simple","Test7",0.6,0.02,59.0197854595244,47.5231551894049,71.8487729872407
"35","York_simple","Test8",0.7,0.02,18.9638573049118,11.0528150990647,27.5745806479679
"36","York_simple","Test9",0.8,0.02,-9.3988617059357,-15.2657143707776,-3.11247051302939
"37","Deming_classic","Test1",0.6,0.005,59.0565316041797,54.3374638721079,63.7755993362516
"38","Deming_classic","Test2",0.7,0.005,18.9924402629729,15.7751902517345,22.2096902742113
"39","Deming_classic","Test3",0.8,0.005,-9.37517842364906,-11.7469702264018,-7.0033866208963
"40","Deming_classic","Test4",0.6,0.01,59.0565316041797,49.7195361908194,68.39352701754
"41","Deming_classic","Test5",0.7,0.01,18.9924402629729,12.6115679543696,25.3733125715762
"42","Deming_classic","Test6",0.8,0.01,-9.37517842364906,-14.086416081109,-4.66394076618908
"43","Deming_classic","Test7",0.6,0.02,59.0565316041797,40.7730265795308,77.3400366288286
"44","Deming_classic","Test8",0.7,0.02,18.9924402629729,6.4393686323783,31.5455118935676
"45","Deming_classic","Test9",0.8,0.02,-9.37517842364906,-18.6711615323043,-0.0791953149937736
"46","Deming_simple","Test1",0.6,0.005,59.0565316041797,47.5565487397333,71.8895295339039
"47","Deming_simple","Test2",0.7,0.005,18.9924402629729,11.0793695022008,27.6054923906753
"48","Deming_simple","Test3",0.8,0.005,-9.37517842364906,-15.24340373435,-3.08725159397966
"49","Deming_simple","Test4",0.6,0.01,59.0565316041797,47.5565487397333,71.8895295339039
"50","Deming_simple","Test5",0.7,0.01,18.9924402629729,11.0793695022008,27.6054923906753
"51","Deming_simple","Test6",0.8,0.01,-9.37517842364906,-15.24340373435,-3.08725159397966
"52","Deming_simple","Test7",0.6,0.02,59.0565316041797,47.5565487397333,71.8895295339039
"53","Deming_simple","Test8",0.7,0.02,18.9924402629729,11.0793695022008,27.6054923906753
"54","Deming_simple","Test9",0.8,0.02,-9.37517842364906,-15.24340373435,-3.08725159397966
"55","WOLS_classic","Test1",0.6,0.005,59.5474004891631,54.7498555562038,64.3449454221224
"56","WOLS_classic","Test2",0.7,0.005,18.9181844032184,15.6641532915453,22.1722155148915
"57","WOLS_classic","Test3",0.8,0.005,-9.72899793154562,-12.1201670366133,-7.3378288264779
"58","WOLS_classic","Test4",0.6,0.01,59.5474004891631,50.0566657630969,69.0381352152294
"59","WOLS_classic","Test5",0.7,0.01,18.9181844032184,12.4649899240907,25.371378882346
