"","Model","Sample","D47","D47error","meanTemp","error"
"1","OLS","Test1",0.6,0.005,52.3375239266863,2.00710072908169
"2","OLS","Test2",0.7,0.005,18.0962871127568,1.44061293574873
"3","OLS","Test3",0.8,0.005,-7.20577532526187,1.09817835328533
"4","OLS","Test4",0.6,0.01,52.3375239266863,3.97752354781454
"5","OLS","Test5",0.7,0.01,18.0962871127568,2.86005776749465
"6","OLS","Test6",0.8,0.01,-7.20577532526187,2.18286379482117
"7","OLS","Test7",0.6,0.02,52.3375239266863,7.81270412486401
"8","OLS","Test8",0.7,0.02,18.0962871127568,5.63747934986026
"9","OLS","Test9",0.8,0.02,-7.20577532526187,4.31284445206353
"10","York","Test1",0.6,0.005,46.221065041972,1.75144424057589
"11","York","Test2",0.7,0.005,15.8553119948156,1.29979107819037
"12","York","Test3",0.8,0.005,-7.22516326029739,1.01363516085877
"13","York","Test4",0.6,0.01,46.221065041972,3.47438597788619
"14","York","Test5",0.7,0.01,15.8553119948156,2.58220114726407
"15","York","Test6",0.8,0.01,-7.22516326029739,2.01576686274763
"16","York","Test7",0.6,0.02,46.221065041972,6.83779262260805
"17","York","Test8",0.7,0.02,15.8553119948156,5.09640227894181
"18","York","Test9",0.8,0.02,-7.22516326029739,3.98637805317327
"19","Deming","Test1",0.6,0.005,46.5685400400041,1.77091613389672
"20","Deming","Test2",0.7,0.005,15.9054188285665,1.31067858787469
"21","Deming","Test3",0.8,0.005,-7.34729409963848,1.02020343041232
"22","Deming","Test4",0.6,0.01,46.5685400400041,3.51272731177352
"23","Deming","Test5",0.7,0.01,15.9054188285665,2.603688122709
"24","Deming","Test6",0.8,0.01,-7.34729409963848,2.02874909357365
"25","Deming","Test7",0.6,0.02,46.5685400400041,6.91215958801541
"26","Deming","Test8",0.7,0.02,15.9054188285665,5.13826169471037
"27","Deming","Test9",0.8,0.02,-7.34729409963848,4.01174270053917
"28","WOLS","Test1",0.6,0.005,51.112198040466,1.91028050588943
"29","WOLS","Test2",0.7,0.005,18.3111622267076,1.38959012867002
"30","WOLS","Test3",0.8,0.005,-6.20110923719136,1.06888013750023
"31","WOLS","Test4",0.6,0.01,51.112198040466,3.78719267288642
"32","WOLS","Test5",0.7,0.01,18.3111622267076,2.75949259771767
"33","WOLS","Test6",0.8,0.01,-6.20110923719136,2.12502265592735
"34","WOLS","Test7",0.6,0.02,51.112198040466,7.44471483580895
"35","WOLS","Test8",0.7,0.02,18.3111622267076,5.44206178124773
"36","WOLS","Test9",0.8,0.02,-6.20110923719136,4.20009193563919
"37","BayesianBLM1","Test1",0.6,0.005,54.2004617627456,0.641430352981049
"38","BayesianBLM1","Test2",0.7,0.005,18.2884493044856,0.436262381850508
"39","BayesianBLM1","Test3",0.8,0.005,-7.90202303610779,0.337738686390822
"40","BayesianBLM1","Test4",0.6,0.01,54.1995663999315,0.656590756049553
"41","BayesianBLM1","Test5",0.7,0.01,18.2891752442873,0.443677937279231
"42","BayesianBLM1","Test6",0.8,0.01,-7.90619578087289,0.348077238833163
"43","BayesianBLM1","Test7",0.6,0.02,54.1994872478692,0.632858674826294
"44","BayesianBLM1","Test8",0.7,0.02,18.2893506321473,0.442223668850608
"45","BayesianBLM1","Test9",0.8,0.02,-7.9014698422491,0.341718297298098
"46","BayesianBLM1_NoErrors","Test1",0.6,0.005,54.1867010038531,0.61124632607738
"47","BayesianBLM1_NoErrors","Test2",0.7,0.005,18.3556928677533,0.456781665098773
"48","BayesianBLM1_NoErrors","Test3",0.8,0.005,-7.82327122691522,0.321028970509116
"49","BayesianBLM1_NoErrors","Test4",0.6,0.01,54.1744375783576,0.609791714609202
"50","BayesianBLM1_NoErrors","Test5",0.7,0.01,18.3557522743293,0.45351541560991
"51","BayesianBLM1_NoErrors","Test6",0.8,0.01,-7.80169031293566,0.312254624530178
"52","BayesianBLM1_NoErrors","Test7",0.6,0.02,54.1881008183105,0.595063404328781
"53","BayesianBLM1_NoErrors","Test8",0.7,0.02,18.3477928433027,0.468443829524162
"54","BayesianBLM1_NoErrors","Test9",0.8,0.02,-7.8163046372064,0.350415527707061
"55","infTempBayesianBLM3","Test1",0.6,0.005,54.1214853031067,0.605488841813201
"56","infTempBayesianBLM3","Test2",0.7,0.005,18.2189078599468,0.429509562805961
"57","infTempBayesianBLM3","Test3",0.8,0.005,-8.00835138518823,0.302583606341429
"58","infTempBayesianBLM3","Test4",0.6,0.01,54.151584278879,0.600666387599702
"59","infTempBayesianBLM3","Test5",0.7,0.01,18.2143987826595,0.427852160099917
"60","infTempBayesianBLM3","Test6",0.8,0.01,-7.99280729799313,0.330364227589789
"61","infTempBayesianBLM3","Test7",0.6,0.02,54.1338464987004,0.61961445280136
"62","infTempBayesianBLM3","Test8",0.7,0.02,18.2042644566759,0.449479420786286
"63","infTempBayesianBLM3","Test9",0.8,0.02,-8.00360222586502,0.321491799110158
