"","Model","alpha","beta"
"1","OLS",0.135230215869953,0.046207524999189
"2","OLS",0.301219394646606,0.0343638042818569
"3","OLS",0.3302224920444,0.0312195897954322
"4","OLS",0.333010287247439,0.0321103156046599
"5","OLS",0.27541586975091,0.036511726756114
"6","OLS",0.193868402978317,0.0433991308838941
"7","OLS",0.166458615542919,0.0455826869599361
"8","OLS",0.222311060592496,0.0416524541541271
"9","OLS",0.358123034574329,0.0316377935462467
"10","OLS",0.309048142249548,0.0337525279381177
"11","OLS",0.275063743194001,0.0385345484464184
"12","OLS",0.199255614237357,0.0423664540393274
"13","OLS",0.15328318404505,0.0454702397332694
"14","OLS",0.222776690481274,0.0411730141993763
"15","OLS",0.37138675064873,0.0282329923156814
"16","OLS",0.347046813158433,0.0307235685049917
"17","OLS",0.206509809313025,0.0426859224262395
"18","OLS",0.230085940374133,0.04065796869524
"19","OLS",0.244287213056922,0.0387579385489294
"20","OLS",0.238918216255983,0.0387468407397803
"21","OLS",0.165173079251328,0.0456407739878487
"22","OLS",0.262069538154203,0.0382218100527755
"23","OLS",0.2660397862612,0.0360464063662473
"24","OLS",0.330520131827506,0.0315341979342922
"25","OLS",0.240317658600634,0.0389656928576813
"26","OLS",0.283485924434694,0.0367203308587403
"27","OLS",0.253983777334781,0.0377583078084616
"28","OLS",0.205169703183363,0.0444968498895489
"29","OLS",0.272980357474948,0.0387289196564043
"30","OLS",0.17670589998512,0.0437276467408819
"31","OLS",0.257799699189404,0.0368076032916983
"32","OLS",0.172504977703834,0.0454466039755564
"33","OLS",0.239922273979658,0.0402674535257589
"34","OLS",0.298351348871504,0.0341129877337047
"35","OLS",0.315718481044851,0.033334471354397
"36","OLS",0.295301290310813,0.0326327791499371
"37","OLS",0.191161467280594,0.0430894361539314
"38","OLS",0.248836813135245,0.038115868357969
"39","OLS",0.229866186594912,0.0409000403654958
"40","OLS",0.244739766713195,0.038968283743376
"41","OLS",0.275849088920967,0.0361602421027673
"42","OLS",0.370464349128955,0.0275282907852104
"43","OLS",0.0885944145980465,0.0529237974291233
"44","OLS",0.328447087211781,0.0321783428512085
"45","OLS",0.292523103645841,0.0353187123075325
"46","OLS",0.326182791730979,0.0331703934274648
"47","OLS",0.279754004848946,0.0362588236401864
"48","OLS",0.204037798360547,0.0426560006393326
"49","OLS",0.242772983039066,0.0379156278233581
"50","OLS",0.299406136242139,0.0334100912003526
"51","OLS",0.271272920851926,0.0358536777442977
"52","OLS",0.233039318638153,0.0388428123155871
"53","OLS",0.314434768568236,0.0332370514445706
"54","OLS",0.300038462123337,0.0347345042047232
"55","OLS",0.251699735401741,0.0393340031622355
"56","OLS",0.251798489114484,0.0372451420945988
"57","OLS",0.199786140474286,0.0429621165386069
"58","OLS",0.344308762516037,0.0312208968609187
"59","OLS",0.331835013964944,0.0314449973468389
"60","OLS",0.312891934045652,0.033333061753899
"61","OLS",0.321087874892727,0.0329960943770161
"62","OLS",0.301319729107914,0.035402035132489
"63","OLS",0.194303571595324,0.0437498888034546
"64","OLS",0.283455065418266,0.0357323648890126
"65","OLS",0.193744965575077,0.0418730169356057
"66","OLS",0.277753566771178,0.035903151376174
"67","OLS",0.287744828971557,0.0353572730647462
"68","OLS",0.227991384820954,0.0406382527630122
"69","OLS",0.27528284256548,0.0359695967018556
"70","OLS",0.27195319853383,0.0372107551075064
"71","OLS",0.248399102660881,0.0386409043949997
"72","OLS",0.225886339507248,0.0419594921371296
"73","OLS",0.338453933819529,0.0293992614724446
"74","OLS",0.260183436995763,0.0371265121129774
"75","OLS",0.151080172272678,0.0455857571550858
"76","OLS",0.254994493514029,0.0370092338266536
"77","OLS",0.268071811405598,0.0349862311539392
"78","OLS",0.306283222153612,0.0346119622487085
"79","OLS",0.280551357662858,0.0356892489460326
"80","OLS",0.254315596992723,0.0392231638715773
"81","OLS",0.275671291507825,0.0353138900922189
"82","OLS",0.303602048924641,0.0341704543718208
"83","OLS",0.301689217364135,0.03416413068224
"84","OLS",0.320341335594496,0.0331981518634971
"85","OLS",0.246791102078851,0.0382181519384314
"86","OLS",0.312463676864555,0.0335609953775428
"87","OLS",0.31377773567283,0.034193464223473
"88","OLS",0.241923244321994,0.0386986807600957
"89","OLS",0.310306849368279,0.0326063260377899
"90","OLS",0.256952857895531,0.0373961094711135
"91","OLS",0.18596183605081,0.0421237149395086
"92","OLS",0.206278192574857,0.0411601931471315
"93","OLS",0.277404338301504,0.0354676300797539
"94","OLS",0.312808950880658,0.0343832724822371
"95","OLS",0.234810530707892,0.0401451448470739
"96","OLS",0.236062923851996,0.0392477867316789
"97","OLS",0.272751886046599,0.035635278376197
"98","OLS",0.127277613031277,0.0480983046048778
"99","OLS",0.228760239787142,0.0405517276758399
"100","OLS",0.217488186486946,0.0399017139610558
