"","Model","Sample","D47","D47error","meanTemp","error"
"1","OLS","Test1",0.6,0.005,52.6439058135879,2.05235205890267
"2","OLS","Test2",0.7,0.005,17.7394044090939,1.46365308070801
"3","OLS","Test3",0.8,0.005,-7.91425322260903,1.1109711030702
"4","OLS","Test4",0.6,0.01,52.6439058135879,4.0663998387073
"5","OLS","Test5",0.7,0.01,17.7394044090939,2.90543243071585
"6","OLS","Test6",0.8,0.01,-7.91425322260903,2.20809784429935
"7","OLS","Test7",0.6,0.02,52.6439058135879,7.98423998456116
"8","OLS","Test8",0.7,0.02,17.7394044090939,5.72550930179136
"9","OLS","Test9",0.8,0.02,-7.91425322260903,4.36195075494766
"10","York","Test1",0.6,0.005,48.0614560557151,1.84893238340368
"11","York","Test2",0.7,0.005,16.2122843912348,1.35387886455442
"12","York","Test3",0.8,0.005,-7.72192183197774,1.046110508575
"13","York","Test4",0.6,0.01,48.0614560557151,3.66629993450601
"14","York","Test5",0.7,0.01,16.2122843912348,2.68893010956776
"15","York","Test6",0.8,0.01,-7.72192183197774,2.07994886447494
"16","York","Test7",0.6,0.02,48.0614560557151,7.20985802744212
"17","York","Test8",0.7,0.02,16.2122843912348,5.30426543856595
"18","York","Test9",0.8,0.02,-7.72192183197774,4.11175503807129
"19","Deming","Test1",0.6,0.005,48.3912829121471,1.86608716816835
"20","Deming","Test2",0.7,0.005,16.2826966124536,1.36326780709578
"21","Deming","Test3",0.8,0.005,-7.79905385460148,1.05169365196161
"22","Deming","Test4",0.6,0.01,48.3912829121471,3.70005704847034
"23","Deming","Test5",0.7,0.01,16.2826966124536,2.70745178264042
"24","Deming","Test6",0.8,0.01,-7.79905385460148,2.09098074792911
"25","Deming","Test7",0.6,0.02,48.3912829121471,7.27525254761372
"26","Deming","Test8",0.7,0.02,16.2826966124536,5.34031861201061
"27","Deming","Test9",0.8,0.02,-7.79905385460148,4.13329681465797
"28","WOLS","Test1",0.6,0.005,51.8209313647503,2.00308750801776
"29","WOLS","Test2",0.7,0.005,17.6461224841514,1.43790966252448
"30","WOLS","Test3",0.8,0.005,-7.60946563487914,1.09620805191128
"31","WOLS","Test4",0.6,0.01,51.8209313647503,3.96958537853499
"32","WOLS","Test5",0.7,0.01,17.6461224841514,2.85469787456947
"33","WOLS","Test6",0.8,0.01,-7.60946563487914,2.17895109570441
"34","WOLS","Test7",0.6,0.02,51.8209313647503,7.79716862506262
"35","WOLS","Test8",0.7,0.02,17.6461224841514,5.62694103574
"36","WOLS","Test9",0.8,0.02,-7.60946563487914,4.30512812376963
"37","BayesianBLM1","Test1",0.6,0.005,54.0261954894456,0.491128176211172
"38","BayesianBLM1","Test2",0.7,0.005,17.7198665662035,0.345486308938599
"39","BayesianBLM1","Test3",0.8,0.005,-8.66864215237374,0.265006026076092
"40","BayesianBLM1","Test4",0.6,0.01,54.0125915204099,0.494597586813767
"41","BayesianBLM1","Test5",0.7,0.01,17.7163034261598,0.34713003416136
"42","BayesianBLM1","Test6",0.8,0.01,-8.67810329473639,0.25963242351204
"43","BayesianBLM1","Test7",0.6,0.02,54.009656944668,0.498066585978273
"44","BayesianBLM1","Test8",0.7,0.02,17.720882114894,0.331526342008848
"45","BayesianBLM1","Test9",0.8,0.02,-8.67680691589516,0.2691626097234
"46","BayesianBLM1_NoErrors","Test1",0.6,0.005,54.0811543194493,0.461715806571458
"47","BayesianBLM1_NoErrors","Test2",0.7,0.005,17.9091768261424,0.344859993081521
"48","BayesianBLM1_NoErrors","Test3",0.8,0.005,-8.4154620814044,0.257907670015927
"49","BayesianBLM1_NoErrors","Test4",0.6,0.01,54.0847175562171,0.516595305962631
"50","BayesianBLM1_NoErrors","Test5",0.7,0.01,17.9241875161247,0.360747448287819
"51","BayesianBLM1_NoErrors","Test6",0.8,0.01,-8.4129315455692,0.248560758938744
"52","BayesianBLM1_NoErrors","Test7",0.6,0.02,54.0684095803375,0.491027115599253
"53","BayesianBLM1_NoErrors","Test8",0.7,0.02,17.9195134049852,0.356535872590486
"54","BayesianBLM1_NoErrors","Test9",0.8,0.02,-8.41293449839188,0.261085425330302
"55","infTempBayesianBLM3","Test1",0.6,0.005,54.064146179572,0.486529479489798
"56","infTempBayesianBLM3","Test2",0.7,0.005,17.7313691937391,0.370589286669113
"57","infTempBayesianBLM3","Test3",0.8,0.005,-8.68206309671098,0.268244128076519
"58","infTempBayesianBLM3","Test4",0.6,0.01,54.0702717124164,0.488941212881896
"59","infTempBayesianBLM3","Test5",0.7,0.01,17.7244922028849,0.333008062955288
"60","infTempBayesianBLM3","Test6",0.8,0.01,-8.68687573263766,0.257672302456898
"61","infTempBayesianBLM3","Test7",0.6,0.02,54.0713787114562,0.50233033546236
"62","infTempBayesianBLM3","Test8",0.7,0.02,17.7290149437875,0.360342686771031
"63","infTempBayesianBLM3","Test9",0.8,0.02,-8.69367129948594,0.267413600034587
