"","Model","alpha","beta"
"1","OLS",0.268015967359172,0.0369294507526119
"2","OLS",0.265042458752009,0.0371290684389934
"3","OLS",0.265808624845718,0.0369917162723821
"4","OLS",0.269303282809335,0.0366472332047588
"5","OLS",0.263000276189368,0.0373009474405067
"6","OLS",0.26304300444027,0.0373112589102044
"7","OLS",0.267820145561973,0.0369002400394717
"8","OLS",0.264240688868841,0.0371028649661594
"9","OLS",0.266747969036576,0.0369665189060888
"10","OLS",0.262580500796822,0.0372463173723637
"11","OLS",0.265396081985684,0.0371614095643465
"12","OLS",0.26701930134744,0.037008303666233
"13","OLS",0.269851581095255,0.0367524476532358
"14","OLS",0.268398728379125,0.0368090874636355
"15","OLS",0.264693018870685,0.0372017565185594
"16","OLS",0.267406554915706,0.0368506223682389
"17","OLS",0.26731967222338,0.0369655895037848
"18","OLS",0.264333778039589,0.0371444551203663
"19","OLS",0.265379027523356,0.0370789693992448
"20","OLS",0.26692047693052,0.0369216597611365
"21","OLS",0.264773697579905,0.03714654339821
"22","OLS",0.265307005945427,0.037152247379703
"23","OLS",0.270433085584198,0.0367563438860134
"24","OLS",0.265982604994089,0.0371010404996056
"25","OLS",0.270700445432171,0.0366849828643996
"26","OLS",0.269779837601421,0.0367356204522185
"27","OLS",0.264327761904509,0.0372124189616685
"28","OLS",0.265426301895013,0.0370360952372128
"29","OLS",0.265823001020835,0.0369938352101738
"30","OLS",0.265416382665088,0.0370439744229149
"31","OLS",0.262603481954645,0.0372827657136315
"32","OLS",0.26357113241824,0.037197488998604
"33","OLS",0.268529984626909,0.0368546118527918
"34","OLS",0.266595289659112,0.037010792863536
"35","OLS",0.266133390041595,0.0370801067022769
"36","OLS",0.268408290271675,0.0368743522020169
"37","OLS",0.2682565300809,0.0369069567727994
"38","OLS",0.269155806375436,0.0367640161922218
"39","OLS",0.267621413564834,0.0368940233560578
"40","OLS",0.265883929894361,0.0370406459721557
"41","OLS",0.271455098294735,0.0365802211887924
"42","OLS",0.265548378607345,0.0370433434502149
"43","OLS",0.269041482976006,0.0367761472814445
"44","OLS",0.266580773363976,0.0369273960822825
"45","OLS",0.269713535712147,0.0367395100576313
"46","OLS",0.271010154439802,0.0365959153098923
"47","OLS",0.26683302322979,0.0369827402848838
"48","OLS",0.266066465751891,0.0369353919814707
"49","OLS",0.266991877631601,0.0368543930829642
"50","OLS",0.262865435959429,0.0373363222684398
"51","OLS",0.265709343574549,0.0370261869273543
"52","OLS",0.269777779381145,0.0367703662835347
"53","OLS",0.269258854579449,0.0368144414894554
"54","OLS",0.264902375825334,0.0371895788599715
"55","OLS",0.266739351800519,0.0368706300502242
"56","OLS",0.268375513450279,0.0368915306491764
"57","OLS",0.268744243527227,0.0367815312340136
"58","OLS",0.268537062085601,0.03683738972981
"59","OLS",0.268376645789636,0.0368341164726909
"60","OLS",0.264203870079883,0.037141909710071
"61","OLS",0.271728179639728,0.0365417357890775
"62","OLS",0.262971682936433,0.0372624503046643
"63","OLS",0.267360553813519,0.0369683357584207
"64","OLS",0.266056021983231,0.0370145710157757
"65","OLS",0.272819120500125,0.0365074745354251
"66","OLS",0.271541202322564,0.0365682197236046
