"","Model","Sample","D47","D47error","meanTemp","error"
"1","OLS","Test1",0.6,0.005,59.3106946866929,2.44137998825454
"2","OLS","Test2",0.7,0.005,18.7741187377202,1.65698597506349
"3","OLS","Test3",0.8,0.005,-9.82287793810622,1.21810296403174
"4","OLS","Test4",0.6,0.01,59.3106946866929,4.82975416130012
"5","OLS","Test5",0.7,0.01,18.7741187377202,3.28607293890673
"6","OLS","Test6",0.8,0.01,-9.82287793810622,2.41945666430462
"7","OLS","Test7",0.6,0.02,59.3106946866929,9.45495477949061
"8","OLS","Test8",0.7,0.02,18.7741187377202,6.46361694739431
"9","OLS","Test9",0.8,0.02,-9.82287793810622,4.77342572927114
"10","York","Test1",0.6,0.005,60.6733037855282,2.44362470642756
"11","York","Test2",0.7,0.005,20.0780809220141,1.66031125032134
"12","York","Test3",0.8,0.005,-8.58576722340655,1.22138191195154
"13","York","Test4",0.6,0.01,60.6733037855282,4.83436041857982
"14","York","Test5",0.7,0.01,20.0780809220141,3.29273519763922
"15","York","Test6",0.8,0.01,-8.58576722340655,2.42600270157823
"16","York","Test7",0.6,0.02,60.6733037855282,9.46459546845097
"17","York","Test8",0.7,0.02,20.0780809220141,6.4769797386856
"18","York","Test9",0.8,0.02,-8.58576722340655,4.78646849998825
"19","Deming","Test1",0.6,0.005,60.6734132879167,2.44404191411957
"20","Deming","Test2",0.7,0.005,20.0724071301656,1.66049795612258
"21","Deming","Test3",0.8,0.005,-8.59415608588125,1.22147443182695
"22","Deming","Test4",0.6,0.01,60.6734132879167,4.83517691990181
"23","Deming","Test5",0.7,0.01,20.0724071301656,3.2931018383025
"24","Deming","Test6",0.8,0.01,-8.59415608588125,2.4261846868236
"25","Deming","Test7",0.6,0.02,60.6734132879167,9.46616054724024
"26","Deming","Test8",0.7,0.02,20.0724071301656,6.47768706939337
"27","Deming","Test9",0.8,0.02,-8.59415608588125,4.78682068504787
"28","WOLS","Test1",0.6,0.005,59.395908015783,2.44424226265568
"29","WOLS","Test2",0.7,0.005,18.81798712918,1.65840790459242
"30","WOLS","Test3",0.8,0.005,-9.80081965315765,1.21890757135816
"31","WOLS","Test4",0.6,0.01,59.395908015783,4.83536866682385
"32","WOLS","Test5",0.7,0.01,18.81798712918,3.28887331560946
"33","WOLS","Test6",0.8,0.01,-9.80081965315765,2.42104523786168
"34","WOLS","Test7",0.6,0.02,59.395908015783,9.46576570291921
"35","WOLS","Test8",0.7,0.02,18.81798712918,6.46905065717698
"36","WOLS","Test9",0.8,0.02,-9.80081965315765,4.77652302123795
"37","BayesianBLM1","Test1",0.6,0.005,49.7382408110922,2.00242896108118
"38","BayesianBLM1","Test2",0.7,0.005,21.4063162536248,1.51043326432998
"39","BayesianBLM1","Test3",0.8,0.005,-0.597268277499221,1.19249190994926
"40","BayesianBLM1","Test4",0.6,0.01,39.7996761269216,2.59841472501878
"41","BayesianBLM1","Test5",0.7,0.01,24.4927083990758,2.23044815796426
"42","BayesianBLM1","Test6",0.8,0.01,11.0131901268473,2.01043646334413
"43","BayesianBLM1","Test7",0.6,0.02,32.3850271801006,2.88309983767787
"44","BayesianBLM1","Test8",0.7,0.02,26.9744737729545,2.79222743652053
"45","BayesianBLM1","Test9",0.8,0.02,21.8060280673558,2.633286530154
"46","BayesianBLM1_NoErrors","Test1",0.6,0.005,49.7437329194917,1.95629375347018
"47","BayesianBLM1_NoErrors","Test2",0.7,0.005,21.3828498837101,1.50581054020387
"48","BayesianBLM1_NoErrors","Test3",0.8,0.005,-0.605518505730969,1.175009218803
"49","BayesianBLM1_NoErrors","Test4",0.6,0.01,39.7631500640415,2.5560378421388
"50","BayesianBLM1_NoErrors","Test5",0.7,0.01,24.4129696846369,2.29661402912961
"51","BayesianBLM1_NoErrors","Test6",0.8,0.01,10.9701957672864,1.94736540997226
"52","BayesianBLM1_NoErrors","Test7",0.6,0.02,32.7070129461473,2.86641468666311
"53","BayesianBLM1_NoErrors","Test8",0.7,0.02,27.0413702218749,2.79450477102028
"54","BayesianBLM1_NoErrors","Test9",0.8,0.02,21.7888781271997,2.69140522270246
"55","infTempBayesianBLM3","Test1",0.6,0.005,49.685403114473,1.98980210003045
"56","infTempBayesianBLM3","Test2",0.7,0.005,21.3190748708481,1.49199588027635
"57","infTempBayesianBLM3","Test3",0.8,0.005,-0.67533886921159,1.19519905151662
"58","infTempBayesianBLM3","Test4",0.6,0.01,40.0907178801488,2.75234850832211
"59","infTempBayesianBLM3","Test5",0.7,0.01,24.3668425636336,2.31578911771034
"60","infTempBayesianBLM3","Test6",0.8,0.01,11.1083210660899,2.00031431193553
"61","infTempBayesianBLM3","Test7",0.6,0.02,32.3442591796324,2.91212291061626
"62","infTempBayesianBLM3","Test8",0.7,0.02,26.8364197850046,2.80327513893776
"63","infTempBayesianBLM3","Test9",0.8,0.02,21.51487546473,2.59850404400802
