"","Model","alpha","beta"
"1","OLS",0.234868608123343,0.0387591518796105
"2","OLS",0.153354617409847,0.0462801383535766
"3","OLS",0.215488025583833,0.0416970884109254
"4","OLS",0.256024190430628,0.037100080060654
"5","OLS",0.269373965310508,0.0371517112570082
"6","OLS",0.219636715954099,0.0404456265389887
"7","OLS",0.252920577000338,0.0382045958724276
"8","OLS",0.228452154029947,0.0399782022347401
"9","OLS",0.133276344018128,0.0482133600223942
"10","OLS",0.175152605858214,0.0447914833890303
"11","OLS",0.196323181203278,0.0428423468595087
"12","OLS",0.263319353270018,0.0370618314563677
"13","OLS",0.252054123601568,0.0385477876354333
"14","OLS",0.249885054533923,0.0385998706522642
"15","OLS",0.186339378556901,0.0444016410461885
"16","OLS",0.221395746588698,0.0406278130830489
"17","OLS",0.237288258432547,0.0386001074046955
"18","OLS",0.277431823975396,0.0351325223482373
"19","OLS",0.203092764879855,0.0424892530719761
"20","OLS",0.260844924902055,0.0363082806232131
"21","OLS",0.214276323103065,0.0416204904971902
"22","OLS",0.254488848979991,0.0375780512563608
"23","OLS",0.258184627588124,0.0375903322217923
"24","OLS",0.249777676247924,0.0380904450787697
"25","OLS",0.203152922318762,0.0429934901233139
"26","OLS",0.248584960861194,0.0377580361742429
"27","OLS",0.212301732851748,0.0413839600080716
"28","OLS",0.249830290733793,0.0374221990972061
"29","OLS",0.215041258620331,0.0414395836960301
"30","OLS",0.177855758739568,0.0437687445180992
"31","OLS",0.260593769674645,0.0363358038027755
"32","OLS",0.207151258571135,0.0419648015846091
"33","OLS",0.226430494902419,0.0403020346701818
"34","OLS",0.193025464316697,0.0425635452760499
"35","OLS",0.230717462393866,0.0388937848492784
"36","OLS",0.291499481977844,0.0342035068896076
"37","OLS",0.204738072539379,0.0427324139497046
"38","OLS",0.198286890417799,0.0427646067475452
"39","OLS",0.15846515053052,0.0467215843237862
"40","OLS",0.143027743526783,0.0472272712731978
"41","OLS",0.22866874495564,0.0393364161846008
"42","OLS",0.275136961667913,0.0365445725643899
"43","OLS",0.219045682837523,0.0410701920082735
"44","OLS",0.279539917596453,0.0348756261220978
"45","OLS",0.236652114080198,0.039948750749412
"46","OLS",0.267268765838377,0.0360679585580731
"47","OLS",0.18242458904957,0.0438356501470538
"48","OLS",0.212302455692488,0.041102152668108
"49","OLS",0.200760435440837,0.0425269272287679
"50","OLS",0.202201542377523,0.0416807679134213
"51","OLS",0.181527970977618,0.0443740974509481
"52","OLS",0.246629352959338,0.0374450070087797
"53","OLS",0.151681569475316,0.0471563376793002
"54","OLS",0.151767588924248,0.0461056505062457
"55","OLS",0.287531985081429,0.0348298838039116
"56","OLS",0.240407931276465,0.0382025413318831
"57","OLS",0.239282317986451,0.0389292620286016
"58","OLS",0.217835594040377,0.040803703962345
"59","OLS",0.301723887952429,0.0342209650909001
"60","OLS",0.173107749337814,0.0448776652143199
"61","OLS",0.212735367486545,0.0415270118036397
"62","OLS",0.234209063985199,0.0399513426398968
"63","OLS",0.187607689318703,0.0432343518477598
"64","OLS",0.253749325008606,0.0372029855667441
"65","OLS",0.248428455469544,0.0375185500884505
"66","OLS",0.238508999493817,0.038898218341605
"67","OLS",0.261450690229093,0.0363432505986486
"68","OLS",0.301028877295417,0.0336064125207644
"69","OLS",0.211032845672384,0.0407550913854704
"70","OLS",0.224651801099956,0.0405031512795591
"71","OLS",0.21998050738034,0.0406158902141749
"72","OLS",0.188794391539528,0.0439524933496888
"73","OLS",0.277406286828744,0.0359980784069812
"74","OLS",0.179771481738611,0.0450182287290598
"75","OLS",0.171146863196099,0.0453085421582632
"76","OLS",0.291227559506282,0.0346745109249253
"77","OLS",0.174649582178605,0.0438358321781569
"78","OLS",0.183832276480915,0.0445481157256573
"79","OLS",0.218025150435252,0.0420261120682947
"80","OLS",0.206754020091983,0.0417847143536457
"81","OLS",0.221950862616732,0.0403341684727801
"82","OLS",0.209553567396616,0.0414431962678327
"83","OLS",0.274562209188843,0.0366323997615197
"84","OLS",0.210605411706247,0.0406167565130024
"85","OLS",0.216623165039662,0.0409002318189702
"86","OLS",0.169958688928125,0.045291940331688
"87","OLS",0.163424217812533,0.0454238959700957
"88","OLS",0.177262520421213,0.0441719922553556
"89","OLS",0.260482807251036,0.0368696086110822
"90","OLS",0.174947808054439,0.0452762271346874
"91","OLS",0.241423954732623,0.0384042490985349
"92","OLS",0.155653666483429,0.0462700685766955
"93","OLS",0.263906284505636,0.0366723553667547
"94","OLS",0.216769328197524,0.0408648267401236
"95","OLS",0.203228481187722,0.0425591015656924
"96","OLS",0.235260430579121,0.0388838001778688
"97","OLS",0.214594932291232,0.0413992066460816
"98","OLS",0.241528441018544,0.0397298007596573
"99","OLS",0.196553376584981,0.0437601761872881
"100","OLS",0.179536700026041,0.0447765013428717
"101","OLS",0.236528979269975,0.0401194150976494
"102","OLS",0.23723996932102,0.0387947561490037
"103","OLS",0.203166260008706,0.0418558033370238
"104","OLS",0.309686440820289,0.0341756335098444
"105","OLS",0.238249396482916,0.0386512765160554
"106","OLS",0.242288591703554,0.0377318054848574
"107","OLS",0.231743064832671,0.0393041586530147
"108","OLS",0.187692923475498,0.0438807820331222
"109","OLS",0.26607357902614,0.0368762459245595
"110","OLS",0.305892263471301,0.0335645211839907
"111","OLS",0.182779603119743,0.0435904432633542
"112","OLS",0.188722773343573,0.0441462316088309
"113","OLS",0.204209417123298,0.0412869896080722
"114","OLS",0.25490088678791,0.0377707557410731
"115","OLS",0.188097410004767,0.0439516714568011
"116","OLS",0.182886082969585,0.0446343374017027
"117","OLS",0.243134503012547,0.0394405569730275
"118","OLS",0.267643565108107,0.036051345274996
"119","OLS",0.287245163961949,0.0357889600238113
"120","OLS",0.178099572904239,0.0442127047780567
"121","OLS",0.308222109694926,0.0340815232037466
"122","OLS",0.179284229481162,0.0448413629565679
"123","OLS",0.23752706932534,0.0389473595891855
"124","OLS",0.259709547970771,0.0368185310608597
"125","OLS",0.239952234182587,0.0386486019809893
"126","OLS",0.175865100835871,0.0441736695646513
"127","OLS",0.205866489543044,0.0427750324877328
"128","OLS",0.231533709255086,0.039032897159672
"129","OLS",0.169029418484994,0.0454623805640284
"130","OLS",0.208541361060486,0.0420976649318131
"131","OLS",0.237115964797392,0.0396061260812254
"132","OLS",0.221695461793249,0.040138747648151
"133","OLS",0.322588435052019,0.0334516046923026
"134","OLS",0.283081068982499,0.036193610374891
"135","OLS",0.19639907884049,0.0428875871687997
"136","OLS",0.203428529471572,0.0424370460380793
"137","OLS",0.189473679079574,0.043783481448551
"138","OLS",0.299793152109627,0.0338248261454902
"139","OLS",0.211046790937404,0.0413381903167011
"140","OLS",0.196355337307936,0.0425856488483309
"141","OLS",0.23760370266488,0.0399277873175466
"142","OLS",0.164332398014181,0.0456200238619595
"143","OLS",0.171213790545299,0.0448248168190173
"144","OLS",0.184251425777182,0.0439568580392758
"145","OLS",0.191631887112529,0.0425832096124254
"146","OLS",0.22662282234836,0.0392897150262186
"147","OLS",0.208078201240136,0.0420795753530654
"148","OLS",0.247142764614252,0.0380486012486262
"149","OLS",0.223008185382204,0.0395391408217695
"150","OLS",0.159560235704509,0.0461936656183776
"151","OLS",0.277218827754335,0.0363005700122135
"152","OLS",0.187705738233448,0.0435107254846725
"153","OLS",0.205405191735068,0.0415099437736714
"154","OLS",0.28540429356112,0.03550868717679
"155","OLS",0.266883107463884,0.0370183364215171
"156","OLS",0.207005584711822,0.0421840467913585
"157","OLS",0.228566800225018,0.0405665867204184
"158","OLS",0.23870173553607,0.0389810448366828
"159","OLS",0.208439919127463,0.0413180671004454
"160","OLS",0.199065521743783,0.0431341058595167
"161","OLS",0.20642753358985,0.0416058580668361
"162","OLS",0.226237488355503,0.0408588784603755
"163","OLS",0.251434099104411,0.0375211845686937
"164","OLS",0.173985554737097,0.0448487201892678
"165","OLS",0.183886351593405,0.043497880255841
"166","OLS",0.265330048378184,0.0359954110050481
"167","OLS",0.168281093148436,0.0454742021463495
"168","OLS",0.23911744754446,0.0395795705124855
"169","OLS",0.252609692853812,0.0368535894307588
"170","OLS",0.203905225878132,0.0428322976734738
"171","OLS",0.131182043148265,0.0485924902362863
"172","OLS",0.156765874366876,0.0459383051024932
"173","OLS",0.161054486923928,0.0455551919383743
"174","OLS",0.166890204373287,0.0456816743172869
"175","OLS",0.208685812103948,0.0411471531667789
"176","OLS",0.240021177012966,0.0394165656216728
"177","OLS",0.20776580517035,0.042171899165606
"178","OLS",0.212118040842607,0.0413940470209172
"179","OLS",0.275265366423026,0.0351305475739818
"180","OLS",0.228582358233391,0.0396083699264054
"181","OLS",0.254070099890732,0.0371292627740491
"182","OLS",0.20095962779177,0.0415939406397032
"183","OLS",0.266947617231789,0.0371572181534103
"184","OLS",0.254303146572157,0.0368785620099206
"185","OLS",0.213537289912253,0.0406571470040831
"186","OLS",0.232933789987531,0.0393355837350776
"187","OLS",0.177750542271952,0.0442422049452324
"188","OLS",0.239035404817204,0.0383401532122685
"189","OLS",0.290411146306844,0.0357495120220792
"190","OLS",0.240614766003063,0.0385795750356181
"191","OLS",0.168564067044642,0.044750390222258
"192","OLS",0.149444501503136,0.0471333400214129
"193","OLS",0.225822629586191,0.0404342625857632
"194","OLS",0.221208045227493,0.0401513922029632
"195","OLS",0.158085451417083,0.0455782566180369
"196","OLS",0.240064564690815,0.0376169277983653
"197","OLS",0.17818703041083,0.0453588455220659
"198","OLS",0.274942163705504,0.035876334430145
"199","OLS",0.216039976178728,0.0412466336377222
"200","OLS",0.278772847125184,0.0362449098526899
"201","OLS",0.27615609946476,0.0355996676847788
"202","OLS",0.226133836873012,0.0402979590072918
"203","OLS",0.25007361132021,0.038623237005729
"204","OLS",0.226808051135677,0.0409897041864395
"205","OLS",0.175314064299464,0.0445185617705889
"206","OLS",0.19730558628443,0.0422820529061426
"207","OLS",0.217732306240191,0.0407407534496978
"208","OLS",0.186070019527669,0.0432229231814504
"209","OLS",0.174833945134811,0.0445738837273838
"210","OLS",0.190374319242287,0.0429421504109792
"211","OLS",0.214262391250293,0.0416663969300339
"212","OLS",0.233173607116135,0.0395789387517695
"213","OLS",0.235565124299803,0.039107942503123
"214","OLS",0.232653297247968,0.0392637535003826
"215","OLS",0.219033276936789,0.0406782975333159
"216","OLS",0.187352510977992,0.0439077086734891
"217","OLS",0.195656513138517,0.0425480606295545
"218","OLS",0.169582826107986,0.0452007789245299
"219","OLS",0.222210871448212,0.0397947139856074
"220","OLS",0.242763762949873,0.0382078915653456
"221","OLS",0.189779189706938,0.0432933810240449
"222","OLS",0.164622473866017,0.0457684025892553
"223","OLS",0.24550325309061,0.0375364011602074
"224","OLS",0.191879109414019,0.0428808323939711
"225","OLS",0.219701432812575,0.0403936414958985
"226","OLS",0.163409839061646,0.0455973536296732
"227","OLS",0.298841410691519,0.0338479266374445
"228","OLS",0.247475811617322,0.0387023429548964
"229","OLS",0.193167429702383,0.043641593707979
"230","OLS",0.191596489536876,0.0431185133501399
"231","OLS",0.210117739308554,0.0414833006169353
"232","OLS",0.131127689310804,0.0494431078760371
"233","OLS",0.262504444193905,0.0363256518153808
"234","OLS",0.217811390652722,0.0398389905014109
"235","OLS",0.260162667516646,0.0365983285781168
"236","OLS",0.194585865568646,0.0432249075982621
"237","OLS",0.248334866436428,0.037369666368285
"238","OLS",0.213108714719901,0.0407452896669299
"239","OLS",0.252793531365815,0.0373431636828214
"240","OLS",0.196527178116515,0.0421611034555145
"241","OLS",0.199722671217863,0.0424212245641199
"242","OLS",0.236768510956945,0.0383751868474211
"243","OLS",0.14325317294923,0.047144748790979
"244","OLS",0.189374764290908,0.0438368220889746
"245","OLS",0.219835210097935,0.0405310418439306
"246","OLS",0.186292717273719,0.043907250025942
"247","OLS",0.162380358128731,0.0455915333580355
"248","OLS",0.166032077295136,0.0449241904763762
"249","OLS",0.171599788689852,0.0452548190702845
"250","OLS",0.280869350251374,0.0356290560944227
"251","OLS",0.153697039587924,0.0471187388446896
"252","OLS",0.188141582072722,0.0433307479107105
"253","OLS",0.137056990925115,0.0477546151706917
"254","OLS",0.240091964988396,0.0388304313273053
"255","OLS",0.221732825534722,0.040563848864928
"256","OLS",0.212650320460925,0.0410375303046457
"257","OLS",0.259639952825449,0.0369961183683472
"258","OLS",0.235869415363921,0.0387751561571016
"259","OLS",0.179890987796208,0.0443011710213308
"260","OLS",0.280248164639861,0.0359395490972335
"261","OLS",0.166658342075785,0.0447094548330613
"262","OLS",0.215421136397355,0.0407106251361902
"263","OLS",0.197841112122527,0.04269645957205
"264","OLS",0.223816528576947,0.0402596008569276
"265","OLS",0.271720313908737,0.0364471740701404
"266","OLS",0.192210316907439,0.0427430213562317
"267","OLS",0.193648146975955,0.0430422350512083
"268","OLS",0.24572474169174,0.0379663476516195
"269","OLS",0.239356590032498,0.038928896484341
"270","OLS",0.231387686012588,0.0399652533501929
"271","OLS",0.200124847644807,0.0419510307280819
"272","OLS",0.174483570094303,0.0438242718639173
"273","OLS",0.235264223761852,0.0399936374288411
"274","OLS",0.234998857493454,0.0399973060899211
"275","OLS",0.139853619272566,0.0474386685982896
"276","OLS",0.25321700759625,0.0373793375726711
"277","OLS",0.191935747841271,0.0441399176626717
"278","OLS",0.168994541423417,0.0461574909510879
"279","OLS",0.226153460231028,0.0391814986563895
"280","OLS",0.230596869596168,0.0391430487186867
"281","OLS",0.215825629974062,0.0405423057308546
"282","OLS",0.213134095701991,0.0410864354456374
"283","OLS",0.217133189802553,0.0408212819822833
"284","OLS",0.188042767645632,0.0430637364061348
"285","OLS",0.197512015549882,0.0428873052729091
"286","OLS",0.197923503304048,0.0433019089011116
"287","OLS",0.197136962004788,0.0424075539168548
"288","OLS",0.25426230780769,0.0375623106271959
"289","OLS",0.206905770756231,0.0410539237223502
"290","OLS",0.230541270014936,0.0391590425586564
"291","OLS",0.248689726306441,0.038194959731873
"292","OLS",0.245604607831157,0.0378836547943049
"293","OLS",0.235005123083011,0.0389931009370269
"294","OLS",0.267749987554711,0.0365587604810149
"295","OLS",0.217877804603169,0.0405185357515529
"296","OLS",0.223218419375864,0.0409099811131077
"297","OLS",0.208088261805911,0.0417863892567366
"298","OLS",0.15038831017189,0.0466396323341684
"299","OLS",0.184056151305005,0.0446186704077944
"300","OLS",0.303714107243929,0.034645650528157
"301","OLS",0.219625729804785,0.0402688658975766
"302","OLS",0.187337578864648,0.0439044819302448
"303","OLS",0.244309777929822,0.0379568675387014
"304","OLS",0.197825787848917,0.042716092296527
"305","OLS",0.159136037961399,0.0460667966513491
"306","OLS",0.247558723317333,0.037627408949936
"307","OLS",0.23061476521031,0.0396643505491896
"308","OLS",0.266805504220669,0.0375459904278361
"309","OLS",0.289744651204482,0.0353692818114811
"310","OLS",0.172014872297462,0.0446191177019257
"311","OLS",0.25947292203204,0.0371286180682257
"312","OLS",0.30953873363392,0.0337230101392161
"313","OLS",0.206847657008829,0.0410984265648621
"314","OLS",0.262173666975241,0.0365857705529049
"315","OLS",0.234051734244529,0.0391994309407502
"316","OLS",0.154959153371743,0.0462168227948713
"317","OLS",0.213891246079763,0.0417782009140993
"318","OLS",0.284104051606679,0.0349967279881892
"319","OLS",0.268858885786992,0.036376202884615
"320","OLS",0.219616910973489,0.0405734754161322
"321","OLS",0.208202663158952,0.0415723283106213
"322","OLS",0.256495086770224,0.0376026598993467
"323","OLS",0.210895951409039,0.0416180148597247
"324","OLS",0.202449059863423,0.0413020749014762
"325","OLS",0.143841150022133,0.0470949329410054
"326","OLS",0.209928528397193,0.0418862851857903
"327","OLS",0.19222864165147,0.0436234910114022
"328","OLS",0.170821042627,0.0446413623246763
"329","OLS",0.282492202932889,0.0353946222642408
"330","OLS",0.225448811437604,0.0407355769287105
"331","OLS",0.214814079396291,0.0408189902487994
"332","OLS",0.0561373198055822,0.0570491264211264
"333","OLS",0.219246896890494,0.0407218032261755
"334","OLS",0.267007162271521,0.0378788359593999
"335","OLS",0.221102524139157,0.0394375548774788
"336","OLS",0.391623060464308,0.0279498216882067
"337","OLS",0.217187914977368,0.0403601346558922
"338","OLS",0.164980106700888,0.0452550843882294
"339","OLS",0.241037394813698,0.0389885526075592
"340","OLS",0.254968779019263,0.0370773224609079
"341","OLS",0.170241318650994,0.0450431840301806
"342","OLS",0.223204665487888,0.0399129443929175
"343","OLS",0.265670828243174,0.0366802471868722
"344","OLS",0.243257747182277,0.0387782092193083
"345","OLS",0.175499393505577,0.043645529268428
"346","OLS",0.234870050757439,0.0397425488098466
"347","OLS",0.181108897134079,0.04431811331161
"348","OLS",0.155832049646376,0.0470359856811973
"349","OLS",0.210261333956376,0.041036959881692
"350","OLS",0.24453614170375,0.0375429460005424
"351","OLS",0.266915620608363,0.0372317368475727
"352","OLS",0.237878159588036,0.0387962810677559
"353","OLS",0.257211900064221,0.0374370224635793
"354","OLS",0.198433645400942,0.0433456633846624
"355","OLS",0.213169281939156,0.0403500308434634
"356","OLS",0.215166141121267,0.0406186127368385
"357","OLS",0.223506460112831,0.0402439252484701
"358","OLS",0.185205675136454,0.0436823224086105
"359","OLS",0.205447228824378,0.0418580030753116
"360","OLS",0.214121619116069,0.0410824272599055
"361","OLS",0.169292103654476,0.04511711605554
"362","OLS",0.237765976656777,0.0383546020868315
"363","OLS",0.16220852243604,0.0453050285382818
"364","OLS",0.224929736193264,0.0402946003245678
"365","OLS",0.2001244083521,0.0421886713487368
"366","OLS",0.208579766320808,0.0426632866848684
"367","OLS",0.242789652906289,0.0396976144232404
"368","OLS",0.230854730519456,0.0405953056026561
"369","OLS",0.244210095175862,0.0387983061428207
"370","OLS",0.233386634908072,0.0391074835664657
"371","OLS",0.188530769163964,0.0429125741124816
"372","OLS",0.194443519258354,0.0428843844335575
"373","OLS",0.194027491691637,0.0426677448746324
"374","OLS",0.161837814024564,0.046109619454925
"375","OLS",0.262022815449672,0.0373457041324126
"376","OLS",0.199715053553076,0.0426234371605357
"377","OLS",0.264911416428115,0.0366467886516447
"378","OLS",0.217865097936079,0.0416499549792886
"379","OLS",0.2665393452874,0.036982920668846
"380","OLS",0.170634204907985,0.044607354958115
"381","OLS",0.275212401639407,0.0356101206173729
"382","OLS",0.172737242632783,0.0452076836650687
"383","OLS",0.183058158367996,0.0440151405085546
"384","OLS",0.266539989755012,0.0380484041612451
"385","OLS",0.195755185900863,0.0437099019610189
"386","OLS",0.230753943322026,0.039397901777905
"387","OLS",0.216195559100357,0.0412311949795756
"388","OLS",0.236748367660165,0.0386571503108537
"389","OLS",0.182416116959422,0.0432542841240914
"390","OLS",0.248121120487597,0.0386705601977549
"391","OLS",0.255131766580422,0.0371927368632547
"392","OLS",0.168868163005812,0.0455815256373552
"393","OLS",0.265912405554695,0.0367482266707734
"394","OLS",0.198046244156836,0.0427985461319651
"395","OLS",0.233370804416271,0.0391556616014661
"396","OLS",0.208786118064711,0.0419817246919408
"397","OLS",0.240440419221527,0.0383300823025712
"398","OLS",0.233386634908072,0.0391074835664657
"399","OLS",0.227734782539051,0.0397388984762934
"400","OLS",0.252869993218802,0.0373697845195337
"401","OLS",0.218207352667069,0.0410452331273215
"402","OLS",0.238537743522768,0.0389144136783001
"403","OLS",0.204077225850759,0.0423072620240854
"404","OLS",0.185308596312374,0.0438195873760946
"405","OLS",0.250003244890953,0.0383211531802509
"406","OLS",0.25588421315963,0.0380888862884647
"407","OLS",0.191191705492318,0.0429001552385471
"408","OLS",0.165670964696841,0.045952659796846
"409","OLS",0.160047180687872,0.0459100542667186
"410","OLS",0.249251241735784,0.0379952999833788
"411","OLS",0.209133048244855,0.0415672087493065
"412","OLS",0.198737615609403,0.0426797044596368
"413","OLS",0.27581942880332,0.0355135080609464
"414","OLS",0.27624408772731,0.0354287872732548
"415","OLS",0.105122759270883,0.0512277208886129
"416","OLS",0.241578350216138,0.038101207687075
"417","OLS",0.220686769244046,0.0403491849014711
"418","OLS",0.160838637184894,0.045409055119379
"419","OLS",0.19761652239494,0.0425758302273054
"420","OLS",0.238529147761822,0.0386378890230807
"421","OLS",0.216845833175287,0.0403965049739527
"422","OLS",0.173017274781025,0.0450807988558287
"423","OLS",0.22625606138439,0.0393542552562955
"424","OLS",0.286907245226182,0.0356509961575056
"425","OLS",0.221132818836789,0.0405459241994057
"426","OLS",0.181968238484003,0.0447669563236725
"427","OLS",0.236038900290187,0.0394085386741863
"428","OLS",0.185317053573808,0.0434558681612148
"429","OLS",0.186533318848243,0.0437204545386697
"430","OLS",0.306661375892399,0.0338936739101973
"431","OLS",0.232651269798281,0.0393126972306978
"432","OLS",0.185372758183608,0.0438852978990644
"433","OLS",0.195384369279534,0.0421177023740532
"434","OLS",0.237687913065593,0.0391968748254242
"435","OLS",0.286299436120139,0.0348557458755404
"436","OLS",0.265692485671033,0.0360453463805922
"437","OLS",0.203566928655787,0.0429663290162447
"438","OLS",0.239013958690129,0.0386299435030776
"439","OLS",0.217744940477059,0.0412786137033518
"440","OLS",0.249711296704468,0.0382506750946341
"441","OLS",0.271736833996799,0.0366347158949544
"442","OLS",0.25402713192304,0.037689540271629
"443","OLS",0.278963668561261,0.035934644536433
"444","OLS",0.252738004757182,0.0376463787874696
"445","OLS",0.158514360733533,0.0458386059756785
"446","OLS",0.232903718939291,0.0400376746029992
"447","OLS",0.223061137727723,0.0408248589816393
"448","OLS",0.262416024858002,0.0371476171643507
"449","OLS",0.175424707255338,0.0453459686787118
"450","OLS",0.235890753598335,0.0386316898098623
"451","OLS",0.205808019202767,0.041868641942221
"452","OLS",0.274465857313414,0.0365998556736639
"453","OLS",0.238620353653448,0.0391162802429153
"454","OLS",0.197483407975642,0.0425036582911176
"455","OLS",0.232805618418482,0.0393430185970332
"456","OLS",0.226458449217339,0.0407568821080949
"457","OLS",0.189800570214592,0.0438852473300824
"458","OLS",0.109609819260823,0.051214448581515
"459","OLS",0.208099853144883,0.0415199018165348
