"","Model","alpha","beta"
"1","OLS",0.246124661107405,0.0388339066429388
"2","OLS",0.208576041904495,0.0421592474440755
"3","OLS",0.228556142387931,0.0399188885632401
"4","OLS",0.207139887444254,0.0414484247760922
"5","OLS",0.235517762904989,0.0391240078259891
"6","OLS",0.226045405570895,0.0395757005778804
"7","OLS",0.163577617223245,0.0462458238195676
"8","OLS",0.13844911915415,0.0475967755147541
"9","OLS",0.259705277151401,0.0376047372582142
"10","OLS",0.143771537060748,0.0481580428129778
"11","OLS",0.24772870043594,0.037106140518428
"12","OLS",0.157048169224763,0.045694462662381
"13","OLS",0.199930491898392,0.0421717848193396
"14","OLS",0.218715540638168,0.0402150165175924
"15","OLS",0.141662841177638,0.0478080702143507
"16","OLS",0.253471271356305,0.0383305426843568
"17","OLS",0.316502634470795,0.032373007169044
"18","OLS",0.207378535141323,0.042985325461958
"19","OLS",0.162196140183501,0.0462419104880823
"20","OLS",0.202497200976336,0.0412737235826971
"21","OLS",0.210552201490163,0.0415064970404814
"22","OLS",0.215804270730692,0.0407561892289923
"23","OLS",0.212506336374911,0.0407280816028799
"24","OLS",0.284929435380807,0.0373282891630496
"25","OLS",0.173972588078147,0.045517563014222
"26","OLS",0.167963236102487,0.0457598358126956
"27","OLS",0.227569237526066,0.0405863945867763
"28","OLS",0.266583406974465,0.0364650446254344
"29","OLS",0.301374508307822,0.0355151297449147
"30","OLS",0.246279347855325,0.03778705189122
"31","OLS",0.219941847058212,0.041572024825295
"32","OLS",0.16148372342653,0.045879536626413
"33","OLS",0.148479560150953,0.0481147101183304
"34","OLS",0.234386430524252,0.0388481446988869
"35","OLS",0.220380373426987,0.0402236962143456
"36","OLS",0.134695589616707,0.0479738366885703
"37","OLS",0.224273370419658,0.0398523900395725
"38","OLS",0.15031951624576,0.0467308070382085
"39","OLS",0.125893282713741,0.0490575511288972
"40","OLS",0.211993636488978,0.04077038230334
"41","OLS",0.245288391435212,0.0389073273506261
"42","OLS",0.190519831634616,0.0436558554138617
"43","OLS",0.23927816268804,0.0382026230155149
"44","OLS",0.285408698419271,0.0346280379445549
"45","OLS",0.211916124761367,0.0407846192962865
"46","OLS",0.156450287031272,0.0460899336387722
"47","OLS",0.303096325720154,0.0329120362554528
"48","OLS",0.104516042566474,0.0519356705110763
"49","OLS",0.23732111049585,0.0389069020115867
"50","OLS",0.187587341325259,0.0438309959679035
"51","OLS",0.186210297203377,0.0428109703847375
"52","OLS",0.159987873636472,0.0458970812411166
"53","OLS",0.196091247948355,0.04182147471261
"54","OLS",0.322614463302418,0.0326269378440137
"55","OLS",0.237888607793472,0.0404123110776246
"56","OLS",0.201546865437778,0.0417793534979071
"57","OLS",0.221963072362062,0.0390584472407229
"58","OLS",0.226135058973722,0.0401931441938699
"59","OLS",0.193599412126507,0.0437469071582362
"60","OLS",0.125977768054994,0.0492900765781591
"61","OLS",0.121381801292235,0.0489827152862254
"62","OLS",0.212181399461034,0.0419283241407797
"63","OLS",0.212297201254738,0.0407609947303817
