"","Model","alpha","beta"
"1","OLS",0.210991956304062,0.0407928108580528
"2","OLS",0.178236881305911,0.0439818332035894
"3","OLS",0.193948839151115,0.0426208492689811
"4","OLS",0.123580331352599,0.0494135698487817
"5","OLS",0.240614766003062,0.0385795750356181
"6","OLS",0.218567066199729,0.0407064289179827
"7","OLS",0.176267131150913,0.0451138936965699
"8","OLS",0.192116297383834,0.0425789637374412
"9","OLS",0.280114005049733,0.0362311518164278
"10","OLS",0.170801682246726,0.0448432040526183
"11","OLS",0.199930994724233,0.0421451376107923
"12","OLS",0.187628662864247,0.0433234685977769
"13","OLS",0.253010048285521,0.0376543920711641
"14","OLS",0.19532382609994,0.0427649936555348
"15","OLS",0.251764742317115,0.0368041521188892
"16","OLS",0.201055236214131,0.042247026171528
"17","OLS",0.225612484816381,0.0396446970467629
"18","OLS",0.24785674927111,0.0378891337216792
"19","OLS",0.211283319303259,0.041210980641389
"20","OLS",0.147141642396431,0.046704171014733
"21","OLS",0.209662712105312,0.0416028010553765
"22","OLS",0.144503074242491,0.0465583561555336
"23","OLS",0.199646629438715,0.0418742968542657
"24","OLS",0.198465877022923,0.0426567572831799
"25","OLS",0.243536142695364,0.0380113954076227
"26","OLS",0.144472997701538,0.0480054584178311
"27","OLS",0.22948219495731,0.0401366071839413
"28","OLS",0.183378982540716,0.0446788632632709
"29","OLS",0.258398686173334,0.0377182678953492
"30","OLS",0.192970436139313,0.0426394604528439
"31","OLS",0.237568624905477,0.0397700664746409
"32","OLS",0.291754222242944,0.0341822635607431
"33","OLS",0.231986165746499,0.0393011428794393
"34","OLS",0.196024036080294,0.0426674392096904
"35","OLS",0.248082181628967,0.0383425475175502
"36","OLS",0.168336118825137,0.0455635448061932
"37","OLS",0.234698321409906,0.0394331708817414
"38","OLS",0.267355974499464,0.0360649359049244
"39","OLS",0.171623786035094,0.0449147360375474
"40","OLS",0.232614011837749,0.0392200755997908
"41","OLS",0.159808646545585,0.0469447627718861
"42","OLS",0.206861628208988,0.0418061324065233
"43","OLS",0.159784893741116,0.0457476909298307
"44","OLS",0.190075692947479,0.0429831887519053
"45","OLS",0.225369777204723,0.0401332843733281
"46","OLS",0.292441649160036,0.0351056013972915
"47","OLS",0.216482960243013,0.0409751381440699
"48","OLS",0.203143815457031,0.0416747244926376
"49","OLS",0.171337909105412,0.0459547450087824
"50","OLS",0.266208200623411,0.0360305890615169
"51","OLS",0.214621609264779,0.0413956184996835
"52","OLS",0.247839467669124,0.039101028123592
"53","OLS",0.216259255465674,0.0407176857451061
"54","OLS",0.237463932032959,0.0392626221909122
"55","OLS",0.236823509223865,0.0396010137795544
"56","OLS",0.255827368479391,0.0377247737915922
"57","OLS",0.191994847274905,0.0433287748031058
"58","OLS",0.275520048273016,0.0358904500948951
"59","OLS",0.180947486132049,0.0447421089845714
"60","OLS",0.199201780991991,0.0428656037648086
"61","OLS",0.167170793037619,0.0453079459573365
"62","OLS",0.200785773256495,0.0420520800607593
"63","OLS",0.325757129419168,0.0332065357813249
"64","OLS",0.223483905662416,0.0410821133550794
"65","OLS",0.169432976751536,0.0449390013002492
"66","OLS",0.217349724593041,0.0416217925189915
"67","OLS",0.188404646831313,0.042658023435993
"68","OLS",0.332437100730642,0.0322920857254234
"69","OLS",0.241314821725096,0.037598990710003
"70","OLS",0.19614619856821,0.0426006002680459
"71","OLS",0.219420839620856,0.0409538588113366
"72","OLS",0.249381817296981,0.0383665935347763
"73","OLS",0.216961506553004,0.0404017132945523
"74","OLS",0.269189993880958,0.0364681862460528
"75","OLS",0.248709321914037,0.0380030792343834
"76","OLS",0.177701793541576,0.0445895166403174
"77","OLS",0.225705510830025,0.0399146522660737
"78","OLS",0.195724921675451,0.0417248343961219
"79","OLS",0.209529472447177,0.0424740616397892
"80","OLS",0.282596253148813,0.0353713573630044
"81","OLS",0.207921004658559,0.0419889093574773
"82","OLS",0.26591351639683,0.0364516461362033
"83","OLS",0.282363593409704,0.0356744161785023
"84","OLS",0.181944317860765,0.043998928213296
"85","OLS",0.239992418612324,0.0382229842222232
"86","OLS",0.276846236389422,0.0353166168967957
"87","OLS",0.250845750155808,0.0377747421921955
"88","OLS",0.115456433438495,0.0507235749429749
"89","OLS",0.213997606356516,0.0406290616618918
"90","OLS",0.257984805937166,0.0375116654684757
"91","OLS",0.208227249899427,0.0429777811752396
"92","OLS",0.185332981481906,0.0444044832961257
"93","OLS",0.213453637086636,0.0417482698300072
"94","OLS",0.208705442431548,0.04094953016822
"95","OLS",0.188790152314742,0.0439196994975138
"96","OLS",0.180018265643535,0.0444097171935801
