"","Model","Sample","D47","D47error","meanTemp","error"
"1","OLS","Test1",0.6,0.005,59.2792763509431,2.46590876341287
"2","OLS","Test2",0.7,0.005,18.4043562011641,1.66783116167738
"3","OLS","Test3",0.8,0.005,-10.3495004769022,1.22340483185479
"4","OLS","Test4",0.6,0.01,59.2792763509431,4.87774407007959
"5","OLS","Test5",0.7,0.01,18.4043562011641,3.3073635464703
"6","OLS","Test6",0.8,0.01,-10.3495004769022,2.42988140878612
"7","OLS","Test7",0.6,0.02,59.2792763509431,9.54688861793073
"8","OLS","Test8",0.7,0.02,18.4043562011641,6.50466660856534
"9","OLS","Test9",0.8,0.02,-10.3495004769022,4.79358484215362
"10","York","Test1",0.6,0.005,62.8476571834738,2.48047256539758
"11","York","Test2",0.7,0.005,21.6983720237894,1.68045428399603
"12","York","Test3",0.8,0.005,-7.28761396529336,1.23394177773582
"13","York","Test4",0.6,0.01,62.8476571834738,4.906808367189
"14","York","Test5",0.7,0.01,21.6983720237894,3.33249957743243
"15","York","Test6",0.8,0.01,-7.28761396529336,2.45086030632967
"16","York","Test7",0.6,0.02,62.8476571834738,9.60473769040334
"17","York","Test8",0.7,0.02,21.6983720237894,6.55449878664564
"18","York","Test9",0.8,0.02,-7.28761396529336,4.83516675883595
"19","Deming","Test1",0.6,0.005,63.02981883518,2.4916617688084
"20","Deming","Test2",0.7,0.005,21.7222742069731,1.68573232904271
"21","Deming","Test3",0.8,0.005,-7.34272557615753,1.23675799030752
"22","Deming","Test4",0.6,0.01,63.02981883518,4.92873000635308
"23","Deming","Test5",0.7,0.01,21.7222742069731,3.34288023288093
"24","Deming","Test6",0.8,0.01,-7.34272557615753,2.45641178457709
"25","Deming","Test7",0.6,0.02,63.02981883518,9.64684801658325
"26","Deming","Test8",0.7,0.02,21.7222742069731,6.57458706819534
"27","Deming","Test9",0.8,0.02,-7.34272557615753,4.84595699711542
"28","WOLS","Test1",0.6,0.005,58.5669247957122,2.41038046647577
"29","WOLS","Test2",0.7,0.005,18.4751517700795,1.64184341357344
"30","WOLS","Test3",0.8,0.005,-9.89156973982341,1.20971158169596
"31","WOLS","Test4",0.6,0.01,58.5669247957122,4.76896895918185
"32","WOLS","Test5",0.7,0.01,18.4751517700795,3.25626482380272
"33","WOLS","Test6",0.8,0.01,-9.89156973982341,2.40289855870321
"34","WOLS","Test7",0.6,0.02,58.5669247957122,9.3379952285992
"35","WOLS","Test8",0.7,0.02,18.4751517700795,6.4058325873346
"36","WOLS","Test9",0.8,0.02,-9.89156973982341,4.74117828865946
"37","BayesianBLM1","Test1",0.6,0.005,59.5673660606153,2.63064344058129
"38","BayesianBLM1","Test2",0.7,0.005,18.607622270244,1.7782170963373
"39","BayesianBLM1","Test3",0.8,0.005,-10.2481711524165,1.28192716654695
"40","BayesianBLM1","Test4",0.6,0.01,59.7471985659695,5.06822857785893
"41","BayesianBLM1","Test5",0.7,0.01,18.6048023145495,3.26086540722943
"42","BayesianBLM1","Test6",0.8,0.01,-10.0781112362342,2.45419121482161
"43","BayesianBLM1","Test7",0.6,0.02,59.5049958807629,10.6024627764723
"44","BayesianBLM1","Test8",0.7,0.02,18.1826053053517,6.76332282992704
"45","BayesianBLM1","Test9",0.8,0.02,-10.1722539938124,5.01608083424702
"46","BayesianBLM1_NoErrors","Test1",0.6,0.005,59.4506229456518,2.586877930085
"47","BayesianBLM1_NoErrors","Test2",0.7,0.005,18.4961573346233,1.74227150489676
"48","BayesianBLM1_NoErrors","Test3",0.8,0.005,-10.3191932358931,1.28891449208998
"49","BayesianBLM1_NoErrors","Test4",0.6,0.01,59.3190049854655,4.8431139657467
"50","BayesianBLM1_NoErrors","Test5",0.7,0.01,18.5383103107545,3.38064114880871
"51","BayesianBLM1_NoErrors","Test6",0.8,0.01,-10.1894230731618,2.58347644066587
"52","BayesianBLM1_NoErrors","Test7",0.6,0.02,58.0487267704605,9.78251182171963
"53","BayesianBLM1_NoErrors","Test8",0.7,0.02,18.3738370882839,6.78981950770028
"54","BayesianBLM1_NoErrors","Test9",0.8,0.02,-10.2775513328106,4.91960792015871
"55","infTempBayesianBLM3","Test1",0.6,0.005,59.693084234651,2.66350683251028
"56","infTempBayesianBLM3","Test2",0.7,0.005,18.5184684040496,1.77531451417655
"57","infTempBayesianBLM3","Test3",0.8,0.005,-10.280611122931,1.28490845160997
"58","infTempBayesianBLM3","Test4",0.6,0.01,59.7528899761759,5.15742679292425
"59","infTempBayesianBLM3","Test5",0.7,0.01,18.742335252819,3.34606311237851
"60","infTempBayesianBLM3","Test6",0.8,0.01,-10.4188685099945,2.47839976096065
"61","infTempBayesianBLM3","Test7",0.6,0.02,59.8753570730818,9.94331673906693
"62","infTempBayesianBLM3","Test8",0.7,0.02,18.6735174741459,7.04286828138849
"63","infTempBayesianBLM3","Test9",0.8,0.02,-10.7372629614047,4.81741896136167
