"","Model","alpha","beta"
"1","OLS",0.296702224522421,0.0342852043079652
"2","OLS",0.281034018220661,0.036112108118008
"3","OLS",0.285108891878675,0.0352231990981821
"4","OLS",0.255067609379709,0.0376585143104532
"5","OLS",0.245116232355754,0.0385981747727749
"6","OLS",0.286630598831318,0.0353049485314951
"7","OLS",0.27560698048072,0.0362158936885424
"8","OLS",0.248305556071996,0.0383275924869943
"9","OLS",0.248486684616668,0.038758925550031
"10","OLS",0.256362908633095,0.03798131407805
"11","OLS",0.265834515961195,0.0364658454717178
"12","OLS",0.256667644737875,0.0376965342453646
"13","OLS",0.264856073738143,0.0372553424465181
"14","OLS",0.259610807498042,0.0379149044144581
"15","OLS",0.267344856081005,0.0366388334230407
"16","OLS",0.265427472726583,0.0370930430257347
"17","OLS",0.247195568839893,0.0383405409423083
"18","OLS",0.269994816688142,0.0365735354332448
"19","OLS",0.257216604674403,0.0376500875043538
"20","OLS",0.246800922496609,0.0383548954613732
"21","OLS",0.266778698519882,0.0363932385604795
"22","OLS",0.312781856276283,0.0328172568444477
"23","OLS",0.296353019109989,0.0337618999920578
"24","OLS",0.285692655386174,0.0350628908433619
"25","OLS",0.291923308829316,0.0346843907342091
"26","OLS",0.258222117984931,0.0371857749850681
"27","OLS",0.306726141524535,0.0334739130759292
"28","OLS",0.288794885460708,0.0350379311375599
"29","OLS",0.271997111469545,0.0362582366799271
"30","OLS",0.25494491630465,0.0377544626174746
"31","OLS",0.265536827276888,0.037132004775096
"32","OLS",0.251707652651482,0.0379676162340033
"33","OLS",0.267427798752558,0.0364255718604237
"34","OLS",0.239814097428062,0.0395222360254141
"35","OLS",0.303683504535193,0.0336754037788798
"36","OLS",0.277906511229862,0.0355860699180007
"37","OLS",0.272135655364687,0.0367621349396351
"38","OLS",0.28771670829046,0.0349158080702912
"39","OLS",0.263213003539975,0.0365640024377139
"40","OLS",0.279052120065405,0.036025440297051
"41","OLS",0.279784420553948,0.0353762863010882
"42","OLS",0.296911983953745,0.0336421343264115
"43","OLS",0.265450680046005,0.0371178386364665
"44","OLS",0.23762446735535,0.0393505069375684
"45","OLS",0.25052072591245,0.037812483826433
"46","OLS",0.24141060753739,0.0389290689237254
"47","OLS",0.236515858300066,0.0398372562308224
"48","OLS",0.251819431895513,0.0385031322429535
"49","OLS",0.308573018710435,0.0333430183899894
"50","OLS",0.250208979085334,0.0386347833466997
"51","OLS",0.28405227029199,0.0352463115238358
"52","OLS",0.273914988641564,0.0358356907193131
"53","OLS",0.315366889666295,0.0326014118307896
"54","OLS",0.260112954898381,0.0376709465105426
"55","OLS",0.28687893488182,0.0354089918397247
"56","OLS",0.274048655772774,0.0361806809628658
"57","OLS",0.252067102201827,0.0378545021644174
"58","OLS",0.233877005431212,0.0396483339760524
"59","OLS",0.245516637267618,0.0386930052245036
"60","OLS",0.309879977477846,0.033446042896437
"61","OLS",0.281438398319318,0.0354065253268226
"62","OLS",0.247002434403585,0.0386038083323165
"63","OLS",0.275254074576065,0.0365773193101579
"64","OLS",0.245824883922794,0.0382600662835463
"65","OLS",0.234506196716834,0.0398945445541969
"66","OLS",0.300128735689069,0.0340120344969452
"67","OLS",0.273837902047696,0.0358400673954244
"68","OLS",0.27251304289089,0.0362237217185397
"69","OLS",0.285179433440781,0.0349328690312717
"70","OLS",0.306539672599732,0.0336181136350117
"71","OLS",0.260728252360922,0.0370226818591982
"72","OLS",0.301195509492818,0.0341865583967754
"73","OLS",0.263523415920435,0.0373036857560973
"74","OLS",0.274559939863859,0.0359918346889576
"75","OLS",0.28596863293266,0.0349533624063244
"76","OLS",0.265035251189068,0.0369600311506761
"77","OLS",0.266483524177763,0.03675120425633
"78","OLS",0.270367674640277,0.0366028303333282
"79","OLS",0.252539600150522,0.0377799309625627
"80","OLS",0.27216999407701,0.0360653483931923
"81","OLS",0.280239606377328,0.0354247014851682
"82","OLS",0.258760589423928,0.0375788698935924
"83","OLS",0.254343786913326,0.0384687498567989
"84","OLS",0.258656526154058,0.0373527186224628
"85","OLS",0.279599358263034,0.0361673691319581
"86","OLS",0.285805665613728,0.0352615868751096
"87","OLS",0.275391874334022,0.0358468932349598
"88","OLS",0.272795140648233,0.0358465762152005
"89","OLS",0.26885156490199,0.0371582375533066
"90","OLS",0.28246317856959,0.0356454614303328
"91","OLS",0.269189187540573,0.0367821258112431
"92","OLS",0.277516222091268,0.0366315172815125
"93","OLS",0.234540501576415,0.0397340166066441
"94","OLS",0.245658985685073,0.0388481230780308
"95","OLS",0.273574217851513,0.0364515624607034
"96","OLS",0.257493679187814,0.0377095095744585
"97","OLS",0.265238519294566,0.0371747181492023
"98","OLS",0.255154215825178,0.03838576680942
"99","OLS",0.240806284456991,0.0395887465582319
"100","OLS",0.298512153512002,0.0339613405230465
"101","OLS",0.261497004810505,0.0374173973992186
"102","OLS",0.251040040992045,0.0382781201127395
"103","OLS",0.282630988569507,0.0354112075156256
"104","OLS",0.272757127518958,0.0364314376635643
"105","OLS",0.258095913001407,0.0378481049342674
"106","OLS",0.253679299580198,0.0378532746099229
"107","OLS",0.253597517523587,0.0382384340623328
"108","OLS",0.26010107775336,0.0376886482804073
"109","OLS",0.258409688488853,0.0378225075782444
"110","OLS",0.237412459683088,0.0396162166918789
"111","OLS",0.272066216478047,0.0364732336617683
"112","OLS",0.275754920965441,0.036213204191343
"113","OLS",0.29233210300585,0.034254772900817
"114","OLS",0.253901488377816,0.0379954527667742
"115","OLS",0.29126686340586,0.0347872724031799
"116","OLS",0.26562326151061,0.0369156740839162
"117","OLS",0.250416899194154,0.0384911809903924
"118","OLS",0.259645870530953,0.0376594392225315
"119","OLS",0.25898099788699,0.0375249470184616
"120","OLS",0.283565314925254,0.0349363019555703
"121","OLS",0.234091083056873,0.0395134489669999
"122","OLS",0.287593613993543,0.0344173982811888
"123","OLS",0.256201354342699,0.0376954270125159
"124","OLS",0.261201239382437,0.0370833277808081
"125","OLS",0.285792209116375,0.0352715501728484
"126","OLS",0.264851639627468,0.0365169502058645
"127","OLS",0.2571775157056,0.0380234895794486
"128","OLS",0.306136250538867,0.033204924946811
"129","OLS",0.28047649408858,0.0361620981598457
"130","OLS",0.281152277092387,0.0355361799938815
"131","OLS",0.260816128381459,0.0373582926079014
"132","OLS",0.25698269626096,0.0377986542651434
"133","OLS",0.254312991331059,0.0385212790243398
"134","OLS",0.300518189312121,0.0343226989855879
"135","OLS",0.282392071648284,0.0350831875367271
"136","OLS",0.259393847197247,0.0374254187373743
"137","OLS",0.252774005953717,0.0380313036471246
"138","OLS",0.274224250463407,0.0363709348911918
"139","OLS",0.259778763960578,0.0369583607590256
"140","OLS",0.26601692408946,0.0366867799260555
"141","OLS",0.252615316614956,0.0380749521443457
"142","OLS",0.275037655645823,0.0357949450134521
"143","OLS",0.276543709801816,0.0360249056335192
"144","OLS",0.246349941135344,0.038342761825277
"145","OLS",0.266948125051392,0.0370386332194709
"146","OLS",0.252456027859334,0.0376997931869695
"147","OLS",0.272309828687538,0.0366635280950048
"148","OLS",0.253781227636336,0.0379576861297183
"149","OLS",0.270357007944216,0.0372465227066885
"150","OLS",0.282606618640774,0.0350828209854542
"151","OLS",0.24947838512038,0.0388376241479985
"152","OLS",0.286161642817045,0.0348558820550269
"153","OLS",0.261218131746147,0.0371623771068108
"154","OLS",0.282807173279644,0.0351858249109483
"155","OLS",0.262626501065383,0.037050522113771
"156","OLS",0.234536933416401,0.0398356480256379
"157","OLS",0.288610010137619,0.0347214151668811
"158","OLS",0.278314251461699,0.0363846097168227
"159","OLS",0.26978259326076,0.0369472700695962
"160","OLS",0.250859629223857,0.0383921091450809
"161","OLS",0.297979646657555,0.0341376954827455
"162","OLS",0.263781316785272,0.0369650331896418
"163","OLS",0.276276716541804,0.0362879739369126
"164","OLS",0.269077767177813,0.0366895911787199
"165","OLS",0.280510750477544,0.0358404861016545
"166","OLS",0.256279555072038,0.0376177787425084
"167","OLS",0.280886477619385,0.0354367453743524
"168","OLS",0.290695228385451,0.0350864984989862
"169","OLS",0.26614445345923,0.0368233275261107
"170","OLS",0.253256054822723,0.0379097622454819
"171","OLS",0.274288627498397,0.0359112836487425
"172","OLS",0.302810750236082,0.0335194466691476
"173","OLS",0.277956252889249,0.0361814098730638
"174","OLS",0.255647792868825,0.0374463773526041
"175","OLS",0.290380825651533,0.034654866697017
"176","OLS",0.257893888583811,0.037787647048169
"177","OLS",0.233553539547826,0.0396719127616216
"178","OLS",0.287588709013553,0.0348682606169288
"179","OLS",0.281828070496658,0.0354306790163401
"180","OLS",0.268163400425834,0.0367185880574502
"181","OLS",0.269498081483497,0.0367453141330983
"182","OLS",0.239756053228101,0.0395152642045595
"183","OLS",0.261501151817659,0.0367944896309601
"184","OLS",0.274763255639275,0.035761879287911
"185","OLS",0.275321193279628,0.0361195018344903
"186","OLS",0.286273804467847,0.0352825360372422
"187","OLS",0.278862911217578,0.0360288107210085
"188","OLS",0.289312766163346,0.034915840782838
"189","OLS",0.256322338838885,0.0385314749381069
"190","OLS",0.297581292351141,0.0339521560317341
"191","OLS",0.280644391921563,0.0358333168768686
"192","OLS",0.288257387394981,0.0354987506038976
"193","OLS",0.25287667773115,0.0385436123109936
"194","OLS",0.281547504647172,0.0352911907917142
"195","OLS",0.282421603286888,0.0350482761624475
"196","OLS",0.257794820742344,0.0374552397728567
"197","OLS",0.263784768800651,0.0372141754403097
"198","OLS",0.268777299057202,0.0364444305137468
"199","OLS",0.308177875153068,0.0333302620726867
"200","OLS",0.276524640534338,0.0356907222064998
"201","OLS",0.244889238065534,0.0390377523628629
"202","OLS",0.279679577843894,0.0356322053602271
"203","OLS",0.259209535990479,0.0376285649993524
"204","OLS",0.264269568109038,0.0372444788460332
"205","OLS",0.263869468878263,0.0368887621630405
"206","OLS",0.273409765941916,0.0368283988597157
"207","OLS",0.28499319268778,0.0353319625911417
"208","OLS",0.272921289197989,0.0363856444857944
"209","OLS",0.233122205315326,0.0396971364600319
"210","OLS",0.270319334610233,0.0366544842021922
"211","OLS",0.252655654482357,0.0382276994030191
"212","OLS",0.286889784595354,0.0346454715796597
"213","OLS",0.273157354846344,0.0360662644856564
"214","OLS",0.276068886854822,0.0361878676445982
"215","OLS",0.265031862924368,0.0372438369660521
"216","OLS",0.284539074485569,0.0349246122101247
"217","OLS",0.274259567437359,0.0363828731061467
"218","OLS",0.264416848410354,0.036790382873305
"219","OLS",0.266715735554425,0.0375223183697223
"220","OLS",0.269973912122625,0.0367912038191932
"221","OLS",0.306486814225279,0.0331421828104356
"222","OLS",0.26019779958363,0.0375364067936258
"223","OLS",0.240187490498149,0.0394051046112915
"224","OLS",0.280359763515922,0.0356519551079805
"225","OLS",0.273866062155401,0.036562471640451
"226","OLS",0.26636356642279,0.0369505740231827
"227","OLS",0.254220960610565,0.0377654991088584
"228","OLS",0.264017487194921,0.0369152336243068
"229","OLS",0.257986542606754,0.0374927092931651
"230","OLS",0.268704302149297,0.0369010490838183
"231","OLS",0.269780743852733,0.0362255438425534
"232","OLS",0.265903553904694,0.0360787432459161
"233","OLS",0.27453831685296,0.0362515654963156
"234","OLS",0.275242791662011,0.0357866688555956
"235","OLS",0.266875644161311,0.037209906075058
"236","OLS",0.288734079046327,0.0350797938432618
"237","OLS",0.298273911994648,0.0343583574648864
"238","OLS",0.234524875383385,0.0394461907445181
